Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,BHB・James Simms,,46,15 - 1 - 1,,,Gardevoir,,4600737
2,Caleb Rogerson,,39,13 - 4 - 0,,,Single Strike Lugia,,memaanhc
3,Kirbbyman,,34,11 - 4 - 1,,,Gardevoir,,kirbbyman
4,Leu,,33,11 - 5 - 0,,,Palkia Chien-Pao,,leu
5,Dylan Gunn,,34,11 - 3 - 1,,,Lost Zone Box,,dylang615
6,mrsuav,,31,10 - 4 - 1,,,Charizard LZ Box,,mrsuav
7,shokun,,31,10 - 4 - 1,,,Lost Zone Box,,shokun
8,thiagohamedo,,30,10 - 5 - 0,,,Miraidon Flaaffy,,thiagohamedo
9,Oscar C,,30,10 - 4 - 0,52.00%,55.08%,Single Strike Lugia,,kokashar
10,OGShih,,28,9 - 4 - 1,70.00%,49.38%,Inteleon Urshifu,,ogshih
11,Hakyojin,,28,9 - 4 - 1,48.00%,50.58%,Giratina LZ Box,,hakyojin
12,meowscarada831,,28,9 - 4 - 1,45.00%,52.78%,Giratina LZ Box,,meowscarada831
13,dougisraw,,28,9 - 4 - 1,36.00%,58.75%,Miraidon Flaaffy,,dougisraw
14,Shira,,27,9 - 5 - 0,56.25%,50.50%,Single Strike Lugia,,shira
15,Frank031,,27,9 - 5 - 0,55.42%,52.78%,Lost Zone Box,,frank031
16,DragoniteHoarder,,27,9 - 2 - 0drop,50.00%,57.00%,Single Strike Lugia,,dragonitehoarder
17,xxxreaction,,27,9 - 5 - 0,46.00%,56.00%,Mew Genesect,,xxxreaction
18,mppoptart,,25,8 - 4 - 1drop,47.50%,48.14%,Lost Zone Box,,mppoptart
19,Jordan Campbell,,25,8 - 4 - 1drop,37.50%,58.00%,Miraidon Flaaffy,,lololllnv9005
20,Nerdybuildr,,24,8 - 3 - 0drop,75.00%,50.50%,Lost Zone Box,,nerdybuildr
21,Daniela Mondaca,,24,8 - 6 - 0,54.67%,49.57%,Lost Zone Box,,strgrl
22,APackOfAlpacas,,24,8 - 4 - 0drop,48.33%,56.82%,Lost Zone Box,,apackofalpacas
23,andrewdias,,24,8 - 4 - 0drop,46.67%,54.58%,Lost Zone Box,,andrewdias
24,elliott,,22,7 - 5 - 1drop,57.50%,41.84%,Single Strike Lugia,,elliott
25,chingpaq,,22,7 - 6 - 1,47.00%,50.88%,Giratina LZ Box,,chingpaq
26,th3Franc,,21,7 - 4 - 0drop,52.50%,47.50%,Darkrai,,th3franc
27,Dzs1989,,21,7 - 4 - 0drop,46.67%,53.12%,Miraidon Flaaffy,,dzs1989
28,RodrigoRomo,,19,6 - 4 - 1drop,60.00%,42.00%,Giratina LZ Box,,rodrigoromo
29,Ethanp4,,19,6 - 3 - 1drop,50.00%,37.50%,Single Strike Lugia,,ethanp4
30,chriis1,,18,6 - 4 - 0drop,90.00%,57.67%,Chien-Pao Baxcalibur,,chriis1
31,Alloutblitzle,,18,6 - 5 - 0drop,70.00%,49.00%,Goodra LZ Box,,alloutblitzle
32,Mario Alves,,18,6 - 5 - 0drop,58.33%,47.86%,Lost Zone Box,,alkahestti
33,SotaroMizutani,,18,6 - 3 - 0,53.70%,54.24%,Gardevoir,,sotaromizutani
34,hbjtrevo,,18,6 - 3 - 0,52.90%,56.06%,Giratina LZ Box,,hbjtrevo
35,BHB Mitchell J,,18,6 - 3 - 0,50.70%,52.73%,Giratina LZ Box,,mitchelllj
36,CristianKid1412,,18,6 - 3 - 0,49.97%,51.11%,Fusion Mew,,cristiankid1412
37,Ashram,,18,6 - 3 - 0,49.42%,52.44%,Single Strike Lugia,,ashram
38,Riley448,,18,6 - 3 - 0,48.85%,50.23%,Gardevoir,,riley448
39,zio,,18,6 - 3 - 0,48.77%,51.49%,Gardevoir,,zio
40,Jowooooow,,18,6 - 3 - 0,37.80%,53.82%,Charizard LZ Box,,jowooooow
41,rakaze,,16,5 - 3 - 1,57.95%,50.47%,Giratina LZ Box,,rakaze
42,Poke4G,,16,5 - 3 - 1,49.06%,58.08%,Lost Zone Box,,poke4g
43,RocksmashRonin,,16,5 - 3 - 1,44.06%,53.10%,Lost Zone Box,,rocksmashronin
44,konfliicted,,15,5 - 3 - 0drop,61.83%,54.02%,Single Strike Lugia,,konfliicted
45,Tiger700,,15,5 - 3 - 0drop,58.79%,55.17%,Mew Genesect,,tiger700
46,TheWantedBongo,,15,5 - 4 - 0,58.46%,56.89%,Fusion Mew,,thewantedbongo
47,Saulliert,,15,5 - 4 - 0,57.28%,53.30%,Miraidon Flaaffy,,saulliert
48,YoongKaiJian,,15,5 - 3 - 0drop,56.60%,52.65%,Fusion Mew,,yoongkaijian
49,EvanCampbell94,,15,5 - 3 - 0drop,54.50%,52.05%,Gardevoir,,evancampbell94
50,David Hendrickson,,15,5 - 4 - 0,53.21%,53.63%,Gardevoir,,royalcheez
51,channels05,,15,5 - 4 - 0,53.20%,55.26%,Arceus Giratina,,channels05
52,bughalover33,,15,5 - 4 - 0,52.47%,51.37%,Fusion Mew,,bughalover33
53,DinoDuelAcademy,,15,5 - 4 - 0,52.25%,53.64%,Miraidon Flaaffy,,dinoduelacademy
54,Kashvinder Singh Mann,,15,5 - 4 - 0,51.89%,51.46%,Giratina LZ Box,,kashmann27
55,Dalten Cross,,15,5 - 4 - 0,50.05%,51.20%,Single Strike Lugia,,vovuvu
56,Vicente Canales-Loyola (MoeHawk),,15,5 - 4 - 0,48.10%,56.31%,Giratina LZ Box,,moehawk
57,spadille,,15,5 - 4 - 0,48.08%,49.23%,Single Strike Lugia,,spadille
58,daichi,,15,5 - 3 - 0drop,46.55%,55.54%,Lost Zone Box,,daichi
59,banette,,15,5 - 4 - 0,46.11%,51.15%,Inteleon Urshifu,,banette
60,PianoFish,,15,5 - 4 - 0,45.93%,50.54%,Miraidon Flaaffy,,pianofish
61,Kalvan,,15,5 - 4 - 0,41.42%,43.92%,Charizard Gallade,,kalvan
62,Edrivers,,15,5 - 4 - 0,38.99%,49.91%,Inteleon Urshifu,,edrivers
63,Benjybeans,,15,5 - 4 - 0,38.27%,47.79%,Crabominable,,benjybeans
64,ultraarceus,,13,4 - 4 - 1,65.19%,51.81%,Gardevoir,,ultraarceus
65,Alakanixon41,,13,4 - 2 - 1drop,57.30%,52.93%,Gardevoir,,alakanixon41
66,Ohseongjin,,12,4 - 3 - 0drop,64.09%,55.86%,Charizard LZ Box,,ohseongjin
67,Emmanuel4848,,12,4 - 2 - 0drop,58.13%,53.54%,Miraidon Flaaffy,,emmanuel4848
68,caiocruz,,12,4 - 3 - 0drop,57.81%,53.86%,Lost Zone Box,,caiocruz
69,Mightymouse,,12,4 - 5 - 0,57.72%,49.26%,Miraidon Flaaffy,,mightymouse
70,Harrison Burch,,12,4 - 3 - 0drop,55.95%,48.27%,Arceus,,burchh
71,BrotherSam,,12,4 - 5 - 0drop,55.42%,48.14%,Tinkaton Gardevoir,,brothersam
72,firespread3,,12,4 - 3 - 0drop,54.37%,52.71%,Arceus Vulpix,,firespread3
73,Chou Boyu,,12,4 - 3 - 0drop,54.16%,52.92%,Gardevoir,,werwer0915
74,Ace702,,12,4 - 2 - 0drop,53.78%,56.84%,Gardevoir,,ace702
75,Simphuny,,12,4 - 4 - 0drop,53.76%,48.73%,Giratina LZ Box,,simphuny
76,0Campos,,12,4 - 5 - 0,53.65%,50.91%,Chien-Pao Baxcalibur,,0campos
77,asapi2034,,12,4 - 4 - 0drop,52.23%,51.57%,Gardevoir,,asapi2034
78,Vicariant23,,12,4 - 3 - 0drop,51.94%,51.85%,Lost Zone Box,,vicariant23
79,callyshih,,12,4 - 3 - 0drop,51.56%,54.06%,Inteleon Urshifu,,callyshih
80,Ranielhy,,12,4 - 5 - 0,50.12%,50.63%,Fusion Mew,,ranielhy
81,MreMOEtional,,12,4 - 5 - 0drop,49.94%,50.00%,Inteleon Urshifu,,mremoetional
82,Kiro,,12,4 - 3 - 0drop,48.92%,54.11%,Lost Zone Box,,kiro
83,Rafael Cahuich,,12,4 - 5 - 0,47.92%,54.04%,Lost Zone Box,,eliguanopower
84,bosszii2538,,12,4 - 4 - 0drop,43.83%,52.11%,Inteleon Urshifu,,bosszii2538
85,gpod,,12,4 - 5 - 0,39.24%,45.60%,Other,,gpod
86,KinRafiki,,12,4 - 5 - 0,38.32%,46.51%,Charizard Arceus,,kinrafiki
87,charidos88,,10,3 - 4 - 1drop,52.95%,50.49%,Lost Zone Box,,charidos88
88,Vance K,,10,3 - 3 - 1drop,51.25%,50.74%,Gardevoir,,vancekelley17
89,umarfc2021,,10,3 - 2 - 1drop,50.69%,47.59%,Single Strike Lugia,,umarfc2021
90,Eliascorreia,,10,3 - 3 - 1drop,45.40%,48.83%,Snorlax Stall,,eliascorreia
91,Tomoya062060,,10,3 - 1 - 1drop,44.72%,58.59%,Chien-Pao Baxcalibur,,tomoya062060
92,Eavan Huang,,9,3 - 2 - 0drop,59.72%,52.93%,Lost Zone Box,,fish
93,MaesWins,,9,3 - 2 - 0drop,58.89%,54.10%,Inteleon Urshifu,,maeswins
94,PangChih Wang,,9,3 - 4 - 0drop,57.88%,53.28%,Charizard LZ Box,,iq780729
95,Ballfire,,9,3 - 2 - 0drop,55.00%,56.09%,Mew Genesect,,ballfire
96,nachorz,,9,3 - 6 - 0drop,54.91%,48.24%,Single Strike Lugia,,nachorz
97,SNR,,9,3 - 6 - 0drop,53.70%,46.29%,Palkia Chien-Pao,,snr
98,redwater,,9,3 - 2 - 0drop,53.00%,59.48%,Miraidon Flaaffy,,redwater
99,ChristoPhries,,9,3 - 3 - 0drop,52.35%,53.16%,Miraidon Flaaffy,,christophries
100,arturoR2D2633127,,9,3 - 2 - 0drop,50.78%,48.97%,Charizard LZ Box,,arturor2d2633127
101,nelsomatic,,9,3 - 3 - 0drop,50.65%,53.49%,Miraidon Flaaffy,,nelsomatic
102,Six,,9,3 - 3 - 0drop,49.99%,52.46%,Zoroark Box,,six
103,inosoycarly,,9,3 - 3 - 0drop,49.66%,49.68%,Lost Zone Box,,inosoycarly
104,17tribe,,9,3 - 3 - 0drop,49.03%,47.96%,Single Strike Lugia,,17tribe
105,Jaxsin,,9,3 - 3 - 0drop,48.99%,54.39%,Chien-Pao Baxcalibur,,jaxsin
106,chinoazul18,,9,3 - 3 - 0drop,48.89%,55.06%,Miraidon Flaaffy,,chinoazul18
107,kprementine18,,9,3 - 4 - 0drop,48.24%,51.87%,Miraidon Flaaffy,,kprementine18
108,ntmgpkc,,9,3 - 4 - 0drop,47.89%,52.22%,Chien-Pao Baxcalibur,,ntmgpkc
109,GengarGuyGG,,9,3 - 3 - 0drop,46.34%,54.11%,Lost Zone Box,,gengarguygg
110,Guzorua,,9,3 - 6 - 0,46.12%,44.23%,Single Strike Lugia,,guzorua
111,Tom89,,9,3 - 3 - 0drop,43.69%,52.15%,Charizard,,tom89
112,iAlmondMilk,,9,3 - 3 - 0drop,43.65%,49.07%,Arceus Goodra,,ialmondmilk
