Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
197,mrdarthbean,,6,2 - 4 - 0,54.17%,48.24%,Mew Genesect,,mrdarthbean
198,JeezyACG,,6,2 - 4 - 0,52.50%,50.00%,Mew Genesect,,jeezyacg
199,rhhaeder,,6,2 - 2 - 0drop,52.08%,53.82%,Suicune Inteleon,,rhhaeder
200,Alterfaker,,6,2 - 2 - 0drop,52.08%,49.28%,Gengar,,alterfaker
201,Aman227,,6,2 - 3 - 0drop,51.67%,46.39%,Mew Genesect,,aman227
202,Cody,,6,2 - 4 - 0,51.39%,50.51%,Urshifu Inteleon,,cody
203,frankibby,,6,2 - 4 - 0,51.39%,48.38%,Duraludon,,frankibby
204,Akabriel,,6,2 - 4 - 0,51.39%,46.44%,Urshifu Inteleon,,akabriel
205,LittleProdigio,,6,2 - 3 - 0drop,50.00%,50.00%,Calyrex Inteleon,,littleprodigio
206,BrunoCA,,6,2 - 4 - 0,50.00%,47.92%,Umbreon Urshifu,,brunoca
207,Natestoess,,6,2 - 3 - 0drop,50.00%,46.39%,Jolteon Inteleon,,natestoess
208,MagicDedenneYT,,6,2 - 4 - 0,50.00%,45.32%,Jolteon Inteleon,,magicdedenneyt
209,PogiBaymax,,6,2 - 3 - 0drop,50.00%,45.24%,Mew Genesect,,pogibaymax
210,SternSeezer,,6,2 - 4 - 0,48.61%,49.54%,Jolteon Inteleon,,sternseezer
211,diamondsord008,,6,2 - 4 - 0,48.61%,48.80%,Malamar (VMAX),,diamondsord008
212,Bruinboy,,6,2 - 4 - 0,48.61%,45.79%,Suicune Ludicolo,,bruinboy
213,Torvig,,6,2 - 4 - 0,48.61%,45.43%,Dracozolt,,torvig
214,Sharp,,6,2 - 4 - 0,48.61%,45.19%,Urshifu Inteleon,,sharp
215,BigGuy123,,6,2 - 4 - 0,48.61%,44.71%,Calyrex Inteleon,,bigguy123
216,EvanCampbell94,,6,2 - 4 - 0,48.33%,44.52%,Mew Genesect,,evancampbell94
217,why,,6,2 - 2 - 0drop,45.83%,53.49%,Urshifu Inteleon,,why
218,lindsayrosecup,,6,2 - 4 - 0,45.83%,51.43%,Jolteon Inteleon,,lindsayrosecup
