Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
213,Anti,,0,0 - 3 - 0drop,47.22%,48.42%,Mew Genesect,,anti
214,Major D,,0,0 - 3 - 0drop,46.67%,43.54%,Rapid Strike Malamar,,majorduncan1
215,Marshmallow DAISUKI,,0,0 - 2 - 0drop,46.43%,43.58%,Mew Genesect,,mawssa2000
216,Xavier E,,0,0 - 2 - 0drop,45.83%,43.26%,Arceus,,xabro
217,Vegapunks,,0,0 - 2 - 0drop,45.83%,36.54%,Coalossal,,vegapunks
218,Joel H,,0,0 - 3 - 0drop,45.19%,45.76%,Gengar,,vortexthegoat
219,Rezolution,,0,0 - 2 - 0drop,44.44%,45.18%,Arceus Inteleon,,rezolution
220,DoubleHelixTCG,,0,0 - 2 - 0drop,43.75%,51.11%,Rapid Strike Malamar,,doublehelixtcg
221,Zach Cohen,,0,0 - 2 - 0drop,43.75%,45.48%,Jolteon Inteleon,,zachthemudkip
222,Zac Kruse,,0,0 - 1 - 0drop,40.00%,56.11%,Arceus Inteleon,,louisianimal504
223,Thallkristhall,,0,0 - 2 - 0drop,38.10%,43.21%,Mew Genesect,,thallkristhall
224,Evan P,,0,0 - 1 - 0drop,37.50%,45.83%,Mew Genesect,,tape
225,veguita,,0,0 - 9 - 0,37.37%,37.17%,Arceus Rayquaza,,veguita
226,Jonathan Combs,,0,0 - 1 - 0drop,33.33%,51.39%,Dark Arceus,,cmoneyarkham
227,Diskodad,,0,0 - 3 - 0drop,32.78%,43.35%,Eternatus,,diskodad
228,TheBapeGuru,,0,0 - 9 - 0,28.57%,35.75%,Mew Genesect,,thebapeguru
229,wadedaze,,0,0 - 9 - 0,26.67%,34.51%,Mew Genesect,,wadedaze
230,Atomicsmash,,0,0 - 1 - 0drop,25.00%,52.76%,Jolteon Inteleon,,atomicsmash
231,Henrique Gonçalves,,0,0 - 1 - 0drop,25.00%,46.81%,Gengar,,gatanashg
232,evltrtl,,0,0 - 3 - 0drop,25.00%,44.09%,Mimikyu,,evltrtl
