Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,OGShih,,41,13 - 2 - 2,,,Inteleon Urshifu,,ogshih
2,collut,,38,12 - 3 - 2,,,Giratina LZ Box,,collut
3,Cal Connor,,36,11 - 2 - 3,,,Lost Zone Box,,calcal206
4,hgibbon13,,35,11 - 3 - 2,,,Gardevoir,,hgibbon13
5,bughalover33,,32,10 - 3 - 2,,,Fusion Mew,,bughalover33
6,aguagu,,31,10 - 4 - 1,,,Chien-Pao Baxcalibur,,aguagu
7,Jesus V,,31,10 - 4 - 1,,,Inteleon Urshifu,,jezuz
8,Drandonbean02,,30,10 - 5 - 0,,,Miraidon Flaaffy,,drandonbean02
9,fortenat,,30,10 - 4 - 0,49.67%,56.25%,Lost Zone Box,,fortenat
10,Vicente Canales-Loyola (MoeHawk),,30,10 - 4 - 0,40.00%,54.56%,Giratina LZ Box,,moehawk
11,Marco,,28,9 - 4 - 1,56.67%,48.19%,Lost Zone Box,,marco
12,daichi,,28,9 - 4 - 1,44.67%,59.39%,Lost Zone Box,,daichi
13,Hayden Grier,,27,9 - 5 - 0,62.00%,49.65%,Lost Zone Box,,slimeywastaken
14,David Lugo,,27,9 - 3 - 0drop,60.00%,59.33%,Single Strike Lugia,,wildfangs
15,Sahil P,,27,9 - 5 - 0,47.00%,45.14%,Gardevoir,,vncmdu5d9q755ta7gteyq2aci
16,zio,,27,9 - 5 - 0,35.00%,53.25%,Single Strike Lugia,,zio
17,Gabriel S,,25,8 - 4 - 1drop,58.75%,48.24%,Lost Zone Box,,zenz1n
18,Yandelmas,,25,8 - 5 - 1,50.00%,44.84%,Lost Box Charizard,,yandelmas
19,Bodhi,,24,8 - 4 - 0drop,55.00%,53.75%,Gardevoir,,bodhi
20,xxxreaction,,24,8 - 5 - 0drop,53.75%,51.47%,Mew Genesect,,xxxreaction
21,HarryRachel,,22,7 - 3 - 1drop,65.00%,55.56%,Mew Genesect,,harryrachel
22,L S,,22,7 - 2 - 1drop,60.00%,59.67%,Lost Zone Box,,lshiraya
23,Ryito,,22,7 - 4 - 1drop,48.33%,48.33%,Single Strike Lugia,,ryito
24,Jason B,,21,7 - 4 - 0drop,70.00%,50.67%,Miraidon Flaaffy,,levitanjenkins
25,Lucas Gusso,,21,7 - 5 - 0drop,70.00%,44.67%,Lost Zone Box,,lzambrottitcg
26,catron,,21,7 - 4 - 0drop,56.67%,45.62%,Arceus Umbreon,,catron
27,Danuwat Wantha,,21,7 - 7 - 0,50.00%,37.35%,Charizard Gallade,,guywantha
28,Matthew44,,21,7 - 7 - 0,37.50%,44.71%,Palkia Chien-Pao,,matthew44
29,Voltagetcg,,19,6 - 4 - 1drop,36.67%,49.38%,Inteleon Urshifu,,voltagetcg
30,GuiPalitos,,18,6 - 6 - 0drop,51.67%,42.50%,Miraidon Flaaffy,,guipalitos
31,Gaudet601,,18,6 - 6 - 0drop,36.67%,37.50%,Charizard LZ Box,,gaudet601
32,plooopy,,18,6 - 6 - 0drop,25.00%,41.50%,Gardevoir,,plooopy
33,melfo,,18,6 - 3 - 0,53.98%,55.84%,Giratina LZ Box,,melfo
34,Katnoaga,,18,6 - 3 - 0,53.40%,58.25%,Gardevoir,,katnoaga
35,bigpips97,,18,6 - 3 - 0,53.27%,51.16%,Lost Zone Box,,bigpips97
36,Oscar C,,18,6 - 3 - 0,53.08%,55.76%,Single Strike Lugia,,kokashar
37,PipeShu,,18,6 - 3 - 0,51.57%,55.36%,Charizard Arceus,,pipeshu
38,joancefet,,18,6 - 3 - 0,49.89%,49.14%,Charizard Arceus,,joancefet
39,Dombomb1120,,18,6 - 3 - 0,49.80%,56.79%,Lost Zone Box,,dombomb1120
40,monkey850709,,18,6 - 3 - 0,47.37%,56.37%,Single Strike Lugia,,monkey850709
41,roganci,,17,5 - 2 - 2,43.17%,52.31%,Giratina LZ Box,,roganci
42,yungjin,,15,5 - 4 - 0,67.75%,54.10%,Inteleon Urshifu,,yungjin
43,Bruno Nobre,,15,5 - 4 - 0,63.58%,55.39%,Single Strike Lugia,,karakuri109
44,monsterbasic,,15,5 - 3 - 0drop,62.70%,54.80%,Palkia Chien-Pao,,monsterbasic
45,JessEmon77,,15,5 - 4 - 0,59.59%,57.76%,Chien-Pao Baxcalibur,,jessemon77
46,Moviesocks,,15,5 - 4 - 0,59.21%,56.05%,Miraidon Flaaffy,,moviesocks
47,Ursiidae,,15,5 - 3 - 0drop,58.88%,56.25%,Gardevoir,,ursiidae
48,kyoroOJ,,15,5 - 4 - 0,57.22%,56.20%,Gardevoir,,kyorooj
49,PokeEmmi,,15,5 - 3 - 0drop,55.83%,54.39%,Mew Genesect,,pokeemmi
50,yelizard,,15,5 - 4 - 0,55.07%,50.26%,Chien-Pao Baxcalibur,,yelizard
51,Gonçalo M,,15,5 - 4 - 0,54.78%,50.91%,Inteleon Urshifu,,dddiabo
52,Iori127,,15,5 - 4 - 0,51.79%,53.97%,Reversal Gardevoir,,iori127
53,AlexCanul7,,15,5 - 4 - 0,49.38%,51.24%,Single Strike Lugia,,alexcanul7
54,diogaw,,15,5 - 1 - 0drop,48.89%,55.59%,Giratina LZ Box,,diogaw
55,VideoGameHouse,,15,5 - 4 - 0,47.52%,51.69%,Other,,videogamehouse
56,LuizaBack,,15,5 - 3 - 0drop,46.19%,51.86%,Giratina LZ Box,,luizaback
57,Dominick C,,15,5 - 4 - 0,45.58%,52.25%,Mew Genesect,,ciampi90
58,colo2001,,15,5 - 4 - 0,42.37%,50.44%,Lost Zone Box,,colo2001
59,JadenTess13,,15,5 - 4 - 0,40.21%,50.60%,Miraidon Flaaffy,,jadentess13
