Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,DJ Alleyne,,40,13 - 3 - 1,,,Fusion Mew,,cocoboy
2,TRTs101,,39,12 - 2 - 3,,,Lugia Archeops,,trts101
3,Joe Higashi,,34,11 - 4 - 1,,,Single Strike Lugia,,rotaryrocket
4,Dennis G,,34,11 - 4 - 1,,,Giratina LZ Box,,dengar7
5,Leu,,34,11 - 3 - 1,,,Palkia Chien-Pao,,leu
6,kitneras y,,33,11 - 4 - 0,,,Charizard LZ Box,,rafaelyuiti
7,xPeN3BrOs0x,,31,9 - 2 - 4,,,Lugia Archeops,,xpen3bros0x
8,Burnthotpocket,,31,10 - 4 - 1,,,Inteleon Urshifu,,burnthotpocket
9,DarrenF,,30,10 - 4 - 0,47.00%,57.88%,Lugia Archeops,,darrenf
10,thejollyflyingman,,29,9 - 3 - 2,49.67%,54.25%,Miraidon Flaaffy,,thejollyflyingman
11,birdboy2000,,29,9 - 3 - 2,49.00%,52.78%,Snorlax Stall,,birdboy2000
12,Kashvinder Singh Mann,,28,9 - 4 - 1,64.00%,48.40%,Arceus Giratina,,kashmann27
13,CWilly87,,28,9 - 4 - 1,49.00%,51.67%,Charizard,,cwilly87
14,Anthem Maxwell,,28,9 - 4 - 1,42.00%,55.23%,Arceus,,sunshinemc
15,meowscarada831,,27,9 - 5 - 0,64.67%,47.83%,Giratina LZ Box,,meowscarada831
16,Andrew Hedrick,,27,9 - 5 - 0,52.00%,55.95%,Lugia Archeops,,pokehawkeye
17,Bodhi,,27,9 - 5 - 0,48.00%,56.29%,Gardevoir,,bodhi
18,SotaroMizutani,,27,9 - 5 - 0,46.00%,54.72%,Gardevoir,,sotaromizutani
19,colo2001,,25,8 - 5 - 1,57.00%,41.67%,Lost Zone Box,,colo2001
20,Thiccboi503,,25,8 - 5 - 1,53.00%,47.80%,Charizard LZ Box,,thiccboi503
21,bughalover33,,25,8 - 5 - 1,38.00%,55.00%,Chien-Pao Baxcalibur,,bughalover33
22,Vicente Canales-Loyola (MoeHawk),,24,8 - 6 - 0,56.00%,52.95%,Lost Zone Box,,moehawk
23,Juan T,,23,7 - 3 - 2drop,60.00%,59.67%,Giratina LZ Box,,evanbastian
24,Penguin1086,,22,6 - 4 - 4,60.00%,42.75%,Gardevoir,,penguin1086
25,Eizaaz90,,21,7 - 7 - 0,50.00%,52.00%,Giratina LZ Box,,eizaaz90
26,Blazy36,,21,7 - 4 - 0drop,50.00%,48.83%,Lugia Archeops,,blazy36
27,Liam Vieira,,19,6 - 3 - 1drop,80.00%,53.00%,Gardevoir,,sifetcg
28,MannyPistachio,,19,6 - 3 - 1drop,60.00%,49.00%,Single Strike Lugia,,mannypistachio
29,Brandon M,,19,6 - 3 - 1drop,40.00%,57.00%,Gardevoir,,pok3fanatic
30,Alloutblitzle,,18,6 - 4 - 0drop,60.00%,52.00%,Goodra LZ Box,,alloutblitzle
31,Seth Christopher,,18,6 - 5 - 0drop,60.00%,42.50%,Inteleon Urshifu,,idabandit
32,KarinNon,,18,6 - 5 - 0drop,50.00%,49.00%,Goodra LZ Box,,karinnon
33,Elmenor21,,18,6 - 3 - 0,54.71%,53.41%,Arceus Giratina,,elmenor21
34,Chomper2204,,18,6 - 3 - 0,54.31%,57.57%,Lugia Archeops,,chomper2204
35,rafaelhazevedo61,,18,6 - 3 - 0,54.04%,52.19%,Lost Box Charizard,,rafaelhazevedo61
36,DinoDuelAcademy,,18,6 - 3 - 0,49.87%,53.05%,Miraidon Flaaffy,,dinoduelacademy
37,asapi2034,,18,6 - 3 - 0,46.19%,53.68%,Gardevoir,,asapi2034
38,Tate Whitesell,,18,6 - 3 - 0,45.37%,54.33%,Lost Zone Box,,leukocyte
39,PawnArtTCG,,16,5 - 3 - 1,64.56%,57.83%,Fusion Mew,,pawnarttcg
40,kasazizooka,,16,5 - 3 - 1,58.51%,56.07%,Lost Zone Box,,kasazizooka
41,h04m,,16,5 - 3 - 1,52.03%,53.43%,Single Strike Lugia,,h04m
42,JackieKeys,,16,5 - 3 - 1,41.62%,52.75%,Lugia Archeops,,jackiekeys
43,kenneth kinsman,,15,5 - 4 - 0,57.72%,50.74%,Charizard,,excalibur1478
44,Ulquiorra07,,15,5 - 4 - 0,56.98%,55.53%,Charizard,,ulquiorra07
45,Takumi T,,15,5 - 4 - 0,56.97%,55.01%,Fusion Mew,,waitoman
46,RiotTown,,15,5 - 3 - 0drop,55.21%,58.40%,Lugia Archeops,,riottown
47,dabs4heyzues,,15,5 - 3 - 0drop,54.91%,51.81%,Gardevoir,,dabs4heyzues
48,yakumaru72,,15,5 - 4 - 0,53.16%,51.57%,Chien-Pao Baxcalibur,,yakumaru72
49,anion190,,15,5 - 4 - 0,52.90%,52.60%,Charizard Gallade,,anion190
50,Heartofthecards,,15,5 - 4 - 0,52.72%,49.86%,Lost Zone Box,,heartofthecards
51,Poke4G,,15,5 - 4 - 0,52.14%,53.62%,Charizard,,poke4g
52,akahoryu,,15,5 - 4 - 0,51.39%,51.70%,Chien-Pao Baxcalibur,,akahoryu
53,PangChih Wang,,15,5 - 4 - 0,50.31%,51.39%,Charizard LZ Box,,iq780729
54,Tyson,,15,5 - 4 - 0,49.37%,49.79%,Lost Box Charizard,,tyson
55,yuno,,15,5 - 4 - 0,48.73%,50.41%,Lost Zone Box,,yuno
56,chingpaq,,15,5 - 4 - 0,45.88%,51.65%,Lugia Archeops,,chingpaq
57,SuAnNo,,15,5 - 4 - 0,40.91%,49.03%,Charizard,,suanno
58,Adam Pennington,,14,4 - 3 - 2,56.48%,53.31%,Snorlax Stall,,adampcrossfit
59,MreMOEtional,,14,4 - 3 - 2,53.40%,50.84%,Inteleon Urshifu,,mremoetional
60,Holdeenoe,,12,4 - 3 - 0drop,67.14%,56.38%,Fusion Mew,,holdeenoe
61,firespread3,,12,4 - 3 - 0drop,60.97%,51.80%,Arceus Duraludon,,firespread3
62,ultraarceus,,12,4 - 3 - 0drop,60.71%,53.52%,Lugia Archeops,,ultraarceus
63,melfo,,12,4 - 5 - 0,57.24%,52.16%,Gardevoir,,melfo
64,Undhali,,12,4 - 3 - 0drop,55.78%,53.23%,Chien-Pao Baxcalibur,,undhali
65,Xavier E,,12,4 - 3 - 0drop,53.63%,54.96%,Gardevoir,,xabro
66,Nicholas G,,12,4 - 4 - 0drop,53.26%,56.50%,Charizard,,nicholasgivens66
67,notcomfy,,12,4 - 4 - 0drop,52.57%,52.58%,Miraidon Flaaffy,,notcomfy
68,maguimaster,,12,4 - 2 - 0drop,51.01%,58.05%,Charizard Arceus,,maguimaster
69,Daddidave91,,12,4 - 5 - 0,50.40%,49.92%,Charizard LZ Box,,daddidave91
70,Gremknot,,12,4 - 3 - 0drop,49.31%,52.03%,Charizard Arceus,,gremknot
71,Helldair,,12,4 - 3 - 0drop,49.15%,50.94%,Goodra LZ Box,,helldair
72,Valiztar,,12,4 - 4 - 0drop,49.02%,46.47%,Zoroark Box,,valiztar
73,dorfoyeah,,12,4 - 5 - 0,48.15%,52.43%,Gardevoir,,dorfoyeah
74,relentlessflame,,12,4 - 3 - 0drop,47.69%,54.31%,Lugia Archeops,,relentlessflame
75,bradwint,,12,4 - 4 - 0drop,47.07%,48.70%,Lugia Archeops,,bradwint
76,JMa,,12,4 - 2 - 0drop,45.82%,59.58%,Chien-Pao Baxcalibur,,jma
77,EggsdaEggs,,12,4 - 3 - 0drop,45.60%,54.91%,Miraidon Flaaffy,,eggsdaeggs
78,YoongKaiJian,,12,4 - 3 - 0drop,45.57%,52.09%,Lost Zone Box,,yoongkaijian
79,DoubleD86,,12,4 - 3 - 0drop,43.97%,51.59%,Miraidon Flaaffy,,doubled86
80,DNewton86,,12,4 - 5 - 0,43.36%,50.82%,Arceus Goodra,,dnewton86
81,LZBBrainrot,,12,4 - 5 - 0,43.14%,49.68%,Other,,lzbbrainrot
82,Yandelmas,,10,3 - 3 - 1drop,51.98%,51.56%,Charizard,,yandelmas
83,yamico835,,10,3 - 5 - 1,47.61%,49.62%,Zoroark Box,,yamico835
84,BeaRam,,9,3 - 3 - 0drop,68.12%,46.48%,Charizard,,bearam
85,ColinFerguson,,9,3 - 3 - 0drop,59.68%,56.47%,Lugia Archeops,,colinferguson
86,Dusto,,9,3 - 2 - 0drop,56.11%,59.87%,Miraidon Flaaffy,,dusto
87,EvanCampbell94,,9,3 - 3 - 0drop,55.82%,50.39%,Charizard,,evancampbell94
88,shokun,,9,3 - 3 - 0drop,55.56%,54.39%,Charizard,,shokun
89,MasterBees,,9,3 - 3 - 0drop,55.54%,54.50%,Miraidon Flaaffy,,masterbees
90,Ryan L,,9,3 - 4 - 0drop,55.33%,52.88%,Miraidon Flaaffy,,rplitch
91,Redragus,,9,3 - 2 - 0drop,54.21%,58.38%,Charizard Gallade,,redragus
92,Eavan Huang,,9,3 - 2 - 0drop,51.98%,58.21%,Lost Zone Box,,fish
93,Pickledpro,,9,3 - 4 - 0drop,51.76%,50.08%,Arceus,,pickledpro
94,Itsyaboyjb,,9,3 - 3 - 0drop,51.57%,56.20%,Charizard,,itsyaboyjb
95,ksombrinha,,9,3 - 2 - 0drop,51.10%,47.40%,Arceus Duraludon,,ksombrinha
96,denerrigoli,,9,3 - 2 - 0drop,51.00%,57.71%,Miraidon Flaaffy,,denerrigoli
97,xxxreaction,,9,3 - 3 - 0drop,50.88%,51.69%,Mew Genesect,,xxxreaction
98,SpoogottiSawce,,9,3 - 3 - 0drop,50.65%,52.47%,Miraidon Flaaffy,,spoogottisawce
99,KsRain,,9,3 - 3 - 0drop,50.46%,51.63%,Charizard,,ksrain
100,BHB Mitchell J,,9,3 - 3 - 0drop,49.34%,50.33%,Giratina LZ Box,,mitchelllj
101,Tiimbow,,9,3 - 5 - 0drop,49.17%,48.74%,Lost Box Charizard,,tiimbow
102,crookedcookexodia,,9,3 - 6 - 0,49.07%,47.41%,Gardevoir,,crookedcookexodia
103,Zac C,,9,3 - 2 - 0drop,48.89%,56.42%,Single Strike Lugia,,globaltrainer71
104,zumi13,,9,3 - 3 - 0drop,48.80%,48.93%,Miraidon Flaaffy,,zumi13
105,Pokebeys,,9,3 - 3 - 0drop,48.69%,49.73%,Chien-Pao Baxcalibur,,pokebeys
106,MysteriousPlayer,,9,3 - 3 - 0drop,48.23%,52.21%,Gardevoir,,mysteriousplayer
107,Compskey,,9,3 - 2 - 0drop,46.11%,54.93%,Miraidon Flaaffy,,compskey
108,Mike Pianka,,9,3 - 3 - 0drop,44.25%,50.10%,Charizard Gallade,,uberpianka
109,Vina,,9,3 - 6 - 0,43.06%,48.11%,Charizard,,vina
110,TJ Guistwite,,9,3 - 2 - 0drop,42.78%,50.18%,Gardevoir,,grandtroll21
111,iAlmondMilk,,9,3 - 3 - 0drop,42.44%,49.78%,Miraidon Flaaffy,,ialmondmilk
112,jess284366,,9,3 - 2 - 0drop,40.28%,49.89%,Giratina LZ Box,,jess284366
113,hbjtrevo,,9,3 - 3 - 0drop,39.48%,48.64%,Charizard,,hbjtrevo
114,LZambrottiTCG,,9,3 - 0 - 0drop,38.33%,67.86%,Charizard,,lzambrottitcg
115,Dylan Smeigh,,9,3 - 3 - 0drop,38.32%,52.30%,Lugia Archeops,,dusce
116,PeterPanda,,7,2 - 4 - 1drop,51.42%,47.98%,Charizard,,peterpanda
117,DragoniteHoarder,,6,2 - 3 - 0drop,61.11%,46.00%,Single Strike Lugia,,dragonitehoarder
118,Josh Frink,,6,2 - 2 - 0drop,56.94%,46.66%,Lost Box Charizard,,dreamjew
119,th3Franc,,6,2 - 3 - 0drop,54.98%,47.09%,Darkrai,,th3franc
120,SirBrethren,,6,2 - 3 - 0drop,54.21%,49.69%,Gardevoir,,sirbrethren
121,Axel Godoy,,6,2 - 2 - 0drop,53.89%,45.98%,Miraidon Flaaffy,,raxelgt
122,banette,,6,2 - 5 - 0drop,52.95%,51.91%,Lugia Archeops,,banette
123,Eliascorreia,,6,2 - 4 - 0drop,52.51%,48.27%,Snorlax Stall,,eliascorreia
124,Adam Hollow,,6,2 - 1 - 0drop,52.38%,55.62%,Giratina LZ Box,,pewk
125,Aiventure,,6,2 - 3 - 0drop,51.76%,48.29%,Charizard LZ Box,,aiventure
126,cash12121,,6,2 - 3 - 0drop,50.56%,55.40%,Miraidon Flaaffy,,cash12121
127,Lorenzo Menendez,,6,2 - 3 - 0drop,49.44%,54.13%,Miraidon Flaaffy,,theonevisage
128,Joshie207,,6,2 - 3 - 0drop,49.22%,46.90%,Gardevoir Mewtwo,,joshie207
129,Yoshimain,,6,2 - 3 - 0drop,48.11%,55.85%,Blastoise,,yoshimain
130,GabsBaptista,,6,2 - 2 - 0drop,46.53%,52.50%,Lugia Archeops,,gabsbaptista
131,Jofasa,,6,2 - 2 - 0drop,46.53%,50.48%,Chien-Pao Baxcalibur,,jofasa
132,zahinziqri,,6,2 - 4 - 0drop,46.34%,49.29%,Giratina LZ Box,,zahinziqri
133,Aurélio M,,6,2 - 4 - 0drop,46.30%,53.44%,Arceus Umbreon,,lelomargera
134,Travis Herzing,,6,2 - 2 - 0drop,46.25%,56.17%,Lost Zone Box,,unitedwezag
135,KCobley96,,6,2 - 3 - 0drop,45.56%,52.70%,Charizard,,kcobley96
136,Corvinus,,6,2 - 5 - 0drop,44.84%,42.52%,Inteleon Urshifu,,corvinus
137,Savid400,,6,2 - 3 - 0drop,44.44%,51.07%,Glimmora,,savid400
138,Frankie Solalinde,,6,2 - 3 - 0drop,44.21%,51.45%,Arceus Flying Pikachu,,khusaidan7
139,simondroog,,6,2 - 2 - 0drop,43.75%,50.05%,Lugia Archeops,,simondroog
140,PokeDRUMMER97,,6,2 - 4 - 0drop,43.06%,48.49%,Charizard,,pokedrummer97
141,caiocruz,,6,2 - 2 - 0drop,42.64%,58.17%,Arceus Giratina,,caiocruz
142,Francisco Villalobos,,6,2 - 3 - 0drop,42.44%,53.21%,Chien-Pao Baxcalibur,,frank031
143,eridgeway6590,,6,2 - 4 - 0drop,41.48%,47.19%,Palkia,,eridgeway6590
144,Markdias,,6,2 - 2 - 0drop,40.97%,49.08%,Gardevoir,,markdias
145,r2d2REC,,6,2 - 4 - 0drop,40.28%,48.11%,Lugia Archeops,,r2d2rec
146,KingHeracross,,6,2 - 2 - 0drop,38.19%,55.89%,Lost Zone Box,,kingheracross
