Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,BlueAmpharos,,41,13 - 2 - 2,,,Lost Zone Box,,blueampharos
2,StigmaAKAstigma,,37,12 - 4 - 1,,,Lugia Archeops,,stigmaakastigma
3,Erika Alves,,37,12 - 3 - 1,,,Giratina LZ Box,,ekinhaxd
4,ntmgpkc,,37,12 - 3 - 1,,,Lost Zone Box,,ntmgpkc
5,Jack W,,36,12 - 3 - 0,,,Lugia Archeops,,mankit510
6,Jacob Howard,,34,11 - 3 - 1,,,Mew Genesect,,thejacobhoward
7,youkan,,33,11 - 4 - 0,,,Lost Zone Box,,youkan
8,Owen Dalgard,,32,10 - 3 - 2,,,Mew Genesect,,owendalgard
9,Cal Connor,,31,10 - 3 - 1,51.00%,61.38%,Mew Genesect,,calcal206
10,jpwizard07,,30,10 - 4 - 0,64.00%,52.92%,Lugia Archeops,,jpwizard07
11,grantm12,,30,10 - 4 - 0,56.67%,53.86%,Mew Genesect,,grantm12
12,Kashvinder Singh,,30,10 - 4 - 0,56.00%,51.80%,Giratina LZ Box,,kashmann27
13,BoomerChin,,30,10 - 4 - 0,49.00%,55.35%,Lugia Archeops,,boomerchin
14,AzulGG,,30,10 - 4 - 0,49.00%,53.33%,Vikavolt Regieleki,,azulgg
15,kong01361955,,30,10 - 4 - 0,46.67%,53.79%,Lugia Archeops,,kong01361955
16,Brandon Baughn,,28,9 - 4 - 1,66.00%,52.93%,Lugia Archeops,,pokebaughn
17,LippeBaixo,,28,9 - 4 - 1,43.00%,57.61%,Regis,,lippebaixo
18,*,,28,9 - 4 - 1,42.00%,58.16%,Lugia Archeops,,evancampbell94
19,Orion Sutherland,,28,9 - 4 - 1,41.67%,51.75%,Arceus Duraludon,,joshuasutherland21
20,Spin08082,,27,9 - 4 - 0drop,51.25%,56.02%,Giratina LZ Box,,spin08082
21,ksombrinha,,27,9 - 5 - 0,49.00%,47.54%,Arceus Flying Pikachu,,ksombrinha
22,I4RU,,27,9 - 5 - 0,45.00%,49.86%,Lugia Archeops,,i4ru
23,NoSaku,,27,9 - 5 - 0,45.00%,49.35%,Zoroark Box,,nosaku
24,Thiccboi503,,27,9 - 5 - 0,43.33%,50.49%,Dialga LZ,,thiccboi503
25,inosoycarly,,26,8 - 4 - 2,65.00%,49.00%,Regis,,inosoycarly
26,fataapple,,25,8 - 4 - 1drop,65.00%,45.17%,Lost Zone Box,,fataapple
27,Vicente Rodriguez,,25,8 - 5 - 1,60.00%,41.77%,Lost Zone Box,,mamatus
28,hgibbon13,,25,8 - 5 - 1,46.00%,50.15%,Lost Zone Box,,hgibbon13
29,Caleb Rogerson,,24,8 - 4 - 0drop,53.33%,49.29%,Mew Genesect,,memaanhc
30,shpanda,,22,7 - 4 - 1drop,60.00%,46.79%,Regis,,shpanda
31,VictorVonDoom,,22,7 - 6 - 1,55.00%,46.25%,Regis,,victorvondoom
32,Jade181324,,22,7 - 4 - 1drop,48.33%,52.08%,Lugia Archeops,,jade181324
33,iStark11,,22,7 - 3 - 1drop,32.50%,58.00%,Kyurem Palkia,,istark11
34,Sneezey,,21,7 - 5 - 0drop,46.67%,45.33%,Arceus Flying Pikachu,,sneezey
35,Alongwaytobepro,,19,6 - 4 - 1drop,75.00%,43.00%,Regis,,alongwaytobepro
36,Fitypaldis,,19,6 - 3 - 1drop,50.00%,32.50%,Zoroark Box,,fitypaldis
37,Finger,,19,6 - 4 - 1drop,46.67%,44.17%,Lugia Archeops,,finger
38,Fabian Robledo,,18,6 - 3 - 0,63.58%,56.43%,Arceus Mewtwo,,fabian2206
39,Mugggger,,18,6 - 3 - 0,62.99%,60.58%,Arceus,,mugggger
40,Angel22Aranibar,,18,6 - 3 - 0,62.22%,55.96%,Mew Genesect,,angel22aranibar
41,brenbolone,,18,6 - 3 - 0,62.20%,56.49%,Mew Genesect,,brenbolone
42,Roberto Antonio Plaza Orellana,,18,6 - 3 - 0,59.53%,54.96%,Kyurem Palkia,,ch1nogamer
43,hansiewansie,,18,6 - 3 - 0,58.51%,52.90%,Hisuian Arcanine,,hansiewansie
44,Fernando Toratto,,18,6 - 3 - 0,57.05%,56.55%,Palkia Inteleon,,tori4796
45,Javitogol,,18,6 - 3 - 0,56.79%,55.72%,Lost Zone Box,,javitogol
46,Lucy Applegate,,18,6 - 3 - 0,56.66%,52.31%,Mew Genesect,,sparklysilvally
47,clonazepanda,,18,6 - 3 - 0,55.89%,53.24%,Giratina LZ Box,,clonazepanda
48,ESPINOLA,,18,6 - 3 - 0,55.68%,55.84%,Regis,,espinola
49,Dobber2723,,18,6 - 3 - 0,55.44%,54.23%,Lost Zone Box,,dobber2723
50,Yurine,,18,6 - 3 - 0,52.21%,53.45%,Lugia Archeops,,yurine
51,James Simms,,18,6 - 3 - 0,51.51%,54.09%,Mew Genesect,,4600737
52,UltraNko,,18,6 - 3 - 0,50.97%,51.26%,Lugia Archeops,,ultranko
53,DT Leonardo,,18,6 - 3 - 0,50.73%,55.59%,Lugia Archeops,,masterleon
54,DoomLoud,,18,6 - 3 - 0,48.24%,51.78%,Palkia Inteleon,,doomloud
55,Kamfoon,,18,6 - 3 - 0,48.14%,50.92%,Vikavolt Regieleki,,kamfoon
56,Juancho (PrimeTimeWizardTV),,18,6 - 3 - 0,47.86%,51.24%,Lugia Archeops,,auriz27
57,Harrison Hodges,,18,6 - 3 - 0,46.91%,49.55%,Regis,,harryjsunshine
58,DaniusTarquinius,,18,6 - 3 - 0,46.29%,51.89%,Vikavolt Regieleki,,daniustarquinius
59,akanettipoke,,18,6 - 3 - 0,45.80%,54.63%,Lost Zone Box,,akanettipoke
60,Katnoaga,,18,6 - 3 - 0,45.52%,51.73%,Inteleon Box,,katnoaga
61,papapokeca,,18,6 - 3 - 0,41.23%,49.99%,Lost Zone Box,,papapokeca
62,yakumaru72,,17,5 - 2 - 2,57.72%,54.48%,Weezing Aerodactyl,,yakumaru72
63,Ben Telfor,,15,5 - 3 - 0drop,70.83%,57.72%,Vikavolt Regieleki,,tel4
64,Loc Nguyen,,15,5 - 3 - 0drop,68.75%,55.15%,Lugia Archeops,,lnguyen0750
65,Wuba,,15,5 - 4 - 0,64.50%,55.18%,Giratina LZ Box,,wuba
66,houseofmana,,15,5 - 3 - 0drop,63.94%,53.51%,Giratina LZ Box,,houseofmana
67,a7xcollinson,,15,5 - 3 - 0drop,63.53%,52.67%,Palkia Inteleon,,a7xcollinson
68,ssebango2,,15,5 - 3 - 0drop,62.35%,54.29%,Lugia Archeops,,ssebango2
