Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Jeremy Gibson,,45,15 - 2 - 0,,,Lost Zone Box,,jgibsongt21
2,Caleb Rogerson,,41,13 - 2 - 2,,,Lost Zone Box,,memaanhc
3,Joe Higashi,,37,12 - 3 - 1,,,Lost Zone Box,,rotaryrocket
4,Hman,,34,11 - 4 - 1,,,Gardevoir,,hman
5,RiotTown,,32,10 - 3 - 2,,,Lugia Archeops,,riottown
6,Jared Grimes,,31,10 - 4 - 1,,,Chien-Pao Baxcalibur,,jaredlgrimes
7,Huntiemon,,31,10 - 4 - 1,,,Fusion Mew,,huntiemon
8,Vina,,31,10 - 4 - 1,,,Lugia Archeops,,vina
9,Benlulubro,,30,10 - 4 - 0,58.00%,52.60%,Fusion Mew,,benlulubro
10,TTVCirca,,30,10 - 4 - 0,56.00%,52.53%,Lost Zone Box,,ttvcirca
11,Alloutblitzle,,30,10 - 4 - 0,55.00%,59.77%,Giratina LZ Box,,alloutblitzle
12,Hazeo,,28,9 - 4 - 1,58.00%,53.20%,Fusion Mew,,hazeo
13,kingslowking,,28,9 - 4 - 1,52.00%,50.87%,Ting-Lu,,kingslowking
14,Six,,28,9 - 4 - 1,50.00%,51.67%,Gardevoir,,six
15,EvanCampbell94,,28,9 - 4 - 1,49.00%,56.36%,Fusion Mew,,evancampbell94
16,Alex Schemanske,,27,9 - 5 - 0,56.00%,49.47%,Chien-Pao Baxcalibur,,mewpip
17,PksBlaze,,27,9 - 5 - 0,44.00%,53.00%,Lost Zone Box,,pksblaze
18,Neo Erlandsson,,27,9 - 5 - 0,41.00%,48.96%,Lost Zone Box,,neoerlandsson
19,TeachMePokemonPodcast,,26,8 - 4 - 2,41.00%,47.64%,Gardevoir,,teachmepokemonpodcast
20,TaxiCabbage,,25,8 - 5 - 1,57.00%,51.82%,Reversal Gardevoir,,taxicabbage
21,25isthebest,,25,8 - 5 - 1,48.67%,48.18%,Chien-Pao Baxcalibur,,25isthebest
22,Plutonicly,,25,8 - 5 - 1,43.75%,48.60%,Chien-Pao Baxcalibur,,plutonicly
23,Cal Connor,,25,8 - 5 - 1,43.00%,49.32%,Fusion Mew,,calcal206
24,ProcioneKiller03,,24,8 - 2 - 0drop,50.00%,65.00%,Lost Box Charizard,,procionekiller03
25,ColinFerguson,,24,8 - 6 - 0,42.00%,45.95%,Lugia Archeops,,colinferguson
26,Openogility,,24,8 - 3 - 0drop,36.67%,56.25%,Giratina LZ Box,,openogility
27,Hooligan835,,23,7 - 3 - 2drop,56.67%,46.25%,Fusion Mew,,hooligan835
28,Professor Turo is kinda hot,,22,7 - 6 - 1,50.00%,45.42%,Other,,aoldale
29,Dalten Cross,,21,7 - 4 - 0drop,50.00%,48.50%,Arceus Giratina,,vovuvu
30,Richirichon,,21,7 - 7 - 0,42.50%,41.84%,Arceus Giratina,,richirichon
31,Fuyu,,19,6 - 4 - 1drop,70.00%,48.33%,Gardevoir,,fuyu
32,Morgan Abreu,,19,6 - 4 - 1drop,40.00%,50.00%,Gardevoir,,momaster13
33,pokedxtr,,18,6 - 3 - 0,58.15%,56.40%,Arceus Giratina,,pokedxtr
34,SirRmor,,18,6 - 3 - 0,57.84%,57.37%,Ting-Lu,,sirrmor
35,LOCO,,18,6 - 3 - 0,57.58%,56.29%,Chien-Pao Baxcalibur,,loco
36,João Victor,,18,6 - 3 - 0,57.41%,54.59%,Gardevoir,,ijaoi
37,piavgc,,18,6 - 3 - 0,54.93%,52.82%,Giratina LZ Box,,piavgc
38,PeachesLovesYou,,18,6 - 3 - 0,54.17%,54.34%,Arceus Duraludon,,peacheslovesyou
39,Kmi69,,18,6 - 3 - 0,53.51%,55.63%,Fusion Mew,,kmi69
40,facufacio,,18,6 - 3 - 0,53.39%,54.85%,Inteleon Urshifu,,facufacio
41,Patrick Wall,,18,6 - 3 - 0,51.89%,55.21%,Gardevoir,,teamabra87
42,Hakyojin,,18,6 - 3 - 0,48.27%,55.26%,Giratina LZ Box,,hakyojin
43,Omar T,,18,6 - 3 - 0,47.40%,56.03%,Gardevoir,,ccot
44,Seadek,,18,6 - 3 - 0,47.22%,54.57%,Giratina LZ Box,,seadek
45,Alex Hamilton,,18,6 - 3 - 0,47.09%,53.93%,Arceus Giratina,,omegascizor456
46,ElCrxzado,,18,6 - 3 - 0,45.86%,54.82%,Lugia Archeops,,elcrxzado
47,Shockpluse,,18,6 - 3 - 0,45.68%,54.64%,Giratina LZ Box,,shockpluse
48,Vicente Canales-Loyola (MoeHawk),,16,5 - 3 - 1,58.02%,51.43%,Giratina LZ Box,,moehawk
49,Matthew Pitchford,,16,5 - 3 - 1,54.12%,52.14%,Ting-Lu,,mattydyl8
50,Trailerparkdad,,16,5 - 3 - 1,50.41%,53.59%,Palkia Gardevoir,,trailerparkdad
51,Oscar C,,16,5 - 3 - 1,40.27%,47.90%,Lost Box Charizard,,kokashar
52,Ethan Matijevic,,15,5 - 3 - 0drop,69.28%,56.32%,United Wings,,60cards
53,diamondsord008,,15,5 - 4 - 0,66.05%,57.83%,Giratina LZ Box,,diamondsord008
54,Greninjaboi,,15,5 - 4 - 0,64.99%,57.05%,Fusion Mew,,greninjaboi
55,Eddie Reyes,,15,5 - 4 - 0,62.26%,56.43%,Dialga Magnezone,,logik
56,Iori127,,15,5 - 4 - 0,61.10%,56.71%,Lugia Archeops,,iori127
57,Blueskies,,15,5 - 4 - 0,59.32%,53.62%,Gardevoir,,blueskies
58,hbjtrevo,,15,5 - 3 - 0drop,58.67%,53.51%,Lugia Archeops,,hbjtrevo
59,Mitchell J,,15,5 - 4 - 0,58.02%,48.37%,Lost Box Charizard,,mitchelllj
60,kidsplaypkmn2,,15,5 - 4 - 0,55.86%,56.24%,Chien-Pao Baxcalibur,,kidsplaypkmn2
61,Ssong 7,,15,5 - 2 - 0drop,55.61%,58.64%,Fusion Mew,,king777
62,rain,,15,5 - 3 - 0drop,54.86%,55.63%,Gardevoir,,rain
63,Bahamut,,15,5 - 4 - 0,52.18%,52.77%,Gardevoir,,bahamut
64,Krystian Rivera,,15,5 - 4 - 0,52.15%,49.86%,Fusion Mew,,adrielichu
65,maguimaster,,15,5 - 4 - 0,49.94%,49.79%,Chien-Pao Baxcalibur,,maguimaster
66,Miggy Hayakawa,,15,5 - 4 - 0,49.38%,51.86%,Giratina LZ Box,,bakalmastergx
67,Fernando França,,15,5 - 4 - 0,46.91%,48.19%,Fusion Mew,,fernandofs10
68,David Hendrickson,,15,5 - 4 - 0,46.14%,51.60%,Lost Zone Box,,royalcheez
69,P0UNDIT,,15,5 - 4 - 0,46.11%,50.31%,Fusion Mew,,p0undit
70,HellaPKMNTCG2,,15,5 - 4 - 0,45.55%,49.89%,Giratina LZ Box,,hellapkmntcg2
71,grainst,,15,5 - 4 - 0,45.32%,50.37%,Gardevoir,,grainst
72,Benny Billinger,,14,4 - 2 - 2drop,57.81%,53.25%,Lost Zone Box,,bbillinger
73,LORDMAGGOT,,14,4 - 3 - 2,47.96%,49.47%,Chien-Pao Baxcalibur,,lordmaggot
74,Alexpdq,,13,4 - 3 - 1drop,62.15%,51.82%,Lost Zone Box,,alexpdq
75,Doc1343,,13,4 - 4 - 1,57.22%,51.88%,Arceus Giratina,,doc1343
