Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Noahs,,40,13 - 3 - 1,,,Lost Zone Box,,noahs
2,infernohippo,,38,12 - 3 - 2,,,Arceus Flying Pikachu,,infernohippo
3,Riguel,,39,12 - 1 - 3,,,Lost Zone Box,,riguel
4,Bodhi,,34,11 - 4 - 1,,,Gardevoir,,bodhi
5,Eduardo Paixão,,33,11 - 4 - 0,,,Gardevoir,,eduardopaixao
6,Patrick Scharff,,32,10 - 3 - 2,,,Mew Genesect,,pscharff
7,Mark Marullo,,32,10 - 3 - 2,,,Mew Genesect,,markofino
8,Iyla Sutherland,,31,10 - 4 - 1,,,Giratina LZ Box,,joshuasutherland21
9,Ryota Saito,,30,10 - 4 - 0,45.00%,55.24%,Giratina LZ Box,,mawssa2000
10,Cobi Kawasaki,,30,10 - 4 - 0,38.00%,56.25%,Giratina LZ Box,,97kirby
11,NRG allezliverpool,,28,9 - 4 - 1,63.00%,51.29%,Mew Genesect,,allezliverpool69
12,Omar T,,28,9 - 4 - 1,56.00%,52.53%,Gardevoir,,ccot
13,lightgamer,,28,9 - 4 - 1,47.00%,48.02%,Inteleon Urshifu,,lightgamer
14,Cyrus Davis,,27,9 - 5 - 0,64.00%,48.33%,Arceus Giratina,,cyrusnwo
15,Alexpdq,,26,8 - 4 - 2,57.00%,48.89%,Mew Genesect,,alexpdq
16,Victor García,,26,8 - 4 - 2,47.67%,53.75%,Gardevoir,,vicgar08
17,Huffer,,25,8 - 5 - 1,49.00%,48.33%,Miraidon Regieleki,,huffer
18,r2d2REC,,25,8 - 5 - 1,42.50%,48.75%,Lugia Archeops,,r2d2rec
19,Coal,,24,8 - 3 - 0drop,60.00%,60.00%,Goodra LZ Box,,coal
20,Jlips1996,,22,7 - 3 - 1drop,65.00%,48.00%,Goodra LZ Box,,jlips1996
21,kitneras y,,22,7 - 3 - 1drop,57.50%,47.86%,Gardevoir Mewtwo,,rafaelyuiti
22,Keller H,,22,7 - 5 - 1drop,57.50%,44.39%,Arceus Regidrago,,22lava44
23,LX,,22,7 - 4 - 1drop,51.67%,47.50%,Gardevoir,,lx
24,TheRicardoToddy,,22,7 - 2 - 1drop,25.00%,66.67%,Mew Genesect,,thericardotoddy
25,Evan P,,21,7 - 3 - 0drop,80.00%,65.00%,Gardevoir,,evanp
26,HalfJimmy,,21,7 - 3 - 0drop,60.00%,38.00%,Inteleon Urshifu,,halfjimmy
27,Josh Stapler,,19,6 - 3 - 1drop,90.00%,49.00%,Lost Zone Box,,aestheticallyjosh
28,EvanCampbell94,,19,6 - 3 - 1drop,90.00%,49.00%,Lost Box Charizard,,evancampbell94
29,PksBlaze,,19,6 - 4 - 1drop,66.67%,45.00%,Lost Zone Box,,pksblaze
30,James Simms,,19,6 - 4 - 1drop,55.00%,47.33%,Gardevoir,,4600737
31,Fitypaldis,,19,6 - 4 - 1drop,45.00%,47.50%,Lugia Archeops,,fitypaldis
32,Leonardo Souza,,19,6 - 3 - 1drop,40.00%,49.00%,Lugia Archeops,,internalchaos
33,Benny Billinger,,18,6 - 3 - 0,61.41%,53.90%,Palkia Gardevoir,,bbillinger
34,fortenat,,18,6 - 3 - 0,60.80%,57.58%,Goodra LZ Box,,fortenat
35,clonazepanda,,18,6 - 3 - 0,59.44%,53.75%,Lost Box Charizard,,clonazepanda
36,Erick SANCHEZ,,18,6 - 2 - 0drop,57.89%,55.61%,Lugia Archeops,,ekrym
37,HazenTheWise,,18,6 - 3 - 0,57.89%,55.54%,Mew Genesect,,hazenthewise
