Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Victor García,,28,9 - 1 - 1,,,Palkia Inteleon,,vicgar08
2,Vance K,,30,10 - 1 - 0,,,Regis,,vancekelley17
3,Owen Dalgard,,22,7 - 2 - 1,,,Mew Genesect,,owendalgard
4,nosoness,,21,7 - 3 - 0,,,Mew Genesect,,nosoness
5,FamousCy,,21,7 - 2 - 0,,,Arceus Malamar,,famouscy
6,moyumingling,,19,6 - 2 - 1,,,Mew Genesect,,moyumingling
7,Patrick Rampton,,19,6 - 2 - 1,,,Palkia,,brokenfemurs
8,Gabe Shumway,,18,6 - 3 - 0,,,Gengar,,gabeshumway
9,wadedaze,,18,6 - 2 - 0,58.97%,58.37%,Dialga,,wadedaze
10,Jacob Stillwell,,18,6 - 2 - 0,57.14%,58.08%,Urshifu Inteleon,,jakesterisit
11,Cobi Kawasaki,,18,6 - 2 - 0,55.78%,55.75%,Rapid Strike Malamar,,97kirby
12,iStark11,,18,6 - 2 - 0,55.27%,60.28%,Palkia,,istark11
13,frankibby,,18,6 - 2 - 0,54.11%,57.24%,Arceus Duraludon,,frankibby
14,Mahh6,,16,5 - 2 - 1,57.03%,55.64%,Blissey,,mahh6
15,Bdawg2313,,16,5 - 2 - 1,48.12%,53.34%,Arceus,,bdawg2313
16,GuatonMartini,,15,5 - 3 - 0,70.78%,56.83%,Dark Inteleon,,guatonmartini
17,Gumilakilla,,15,5 - 3 - 0,65.27%,58.03%,Palkia Inteleon,,gumilakilla
18,kinghvk,,15,5 - 3 - 0,63.91%,55.21%,Palkia Inteleon,,kinghvk
19,[GUH]Flavio Arechiga,,15,5 - 3 - 0,62.19%,56.76%,Arceus Charizard,,flantastic
20,ramen,,15,5 - 3 - 0,59.17%,56.46%,Palkia,,ramen
21,Andrew H,,15,5 - 3 - 0,56.34%,52.96%,Rapid Strike Malamar,,perfectpenguin7
22,GODDO7,,15,5 - 3 - 0,56.21%,52.79%,Palkia Inteleon,,goddo7
23,XxJoyxX,,15,5 - 3 - 0,51.21%,52.36%,Wormadam Box,,xxjoyxx
24,TreyJ9k,,15,5 - 3 - 0,49.20%,56.01%,Regis,,treyj9k
25,pokeoh09,,15,5 - 3 - 0,47.63%,52.91%,Arceus,,pokeoh09
26,Lucas O,,15,5 - 3 - 0,45.51%,51.16%,Palkia Inteleon,,aoldale
27,mkirby,,15,5 - 3 - 0,41.33%,49.53%,Palkia,,mkirby
28,Zach Roy,,12,4 - 3 - 0drop,60.65%,56.91%,Arceus Duraludon,,senordoom
29,PCGMcaceres,,12,4 - 3 - 0drop,60.06%,55.51%,Samurott Weezing,,pcgmcaceres
30,Leadlomas,,12,4 - 3 - 0drop,59.46%,55.74%,Durant,,leadlomas
31,Akiyama777,,12,4 - 4 - 0,58.26%,49.87%,Pikachu,,akiyama777
32,ToF Luis E,,12,4 - 3 - 0drop,57.14%,53.38%,Mew Genesect,,fester131313
33,lindsayrosecup,,12,4 - 2 - 0drop,54.24%,55.66%,Palkia,,lindsayrosecup
34,AndresJgames,,12,4 - 4 - 0,54.02%,52.44%,Mew Genesect,,andresjgames
35,Sebastià C,,12,4 - 4 - 0,53.91%,50.57%,Urshifu Inteleon,,tia2604
36,Matthewg21,,12,4 - 4 - 0,53.13%,52.25%,Mew Genesect,,matthewg21
37,masterball,,12,4 - 4 - 0,52.60%,50.07%,Blissey,,masterball
38,Jesus Cervera,,12,4 - 3 - 0drop,51.57%,52.41%,Arceus Flying Pikachu,,cervera1692
39,Kingofgames94,,12,4 - 4 - 0,50.00%,50.06%,Mew Genesect,,kingofgames94
40,MrMighty314,,12,4 - 0 - 0drop,45.83%,52.78%,Blissey,,mrmighty314
41,Chris B,,12,4 - 4 - 0,44.58%,49.39%,Arceus Flying Pikachu,,daycamp
42,SHSuperSonic,,12,4 - 4 - 0,42.54%,47.36%,Jolteon Inteleon,,shsupersonic
43,Jervis382000,,12,4 - 4 - 0,42.32%,47.35%,Palkia,,jervis382000
44,Cyrus Davis,,9,3 - 2 - 0drop,58.33%,56.17%,Other,,draydon
45,Orion Sutherland,,9,3 - 3 - 0drop,56.60%,56.30%,Other,,joshuasutherland21
46,Ketchi,,9,3 - 2 - 0drop,56.43%,54.72%,Regis,,ketchi
47,AntagzZ,,9,3 - 3 - 0drop,54.93%,52.72%,Arceus Inteleon,,antagzz
48,cvramen,,9,3 - 2 - 0drop,54.67%,57.15%,Mew Genesect,,cvramen
49,Digocoltro,,9,3 - 2 - 0drop,49.17%,49.71%,Arceus,,digocoltro
50,Gordon (the squishmallow),,9,3 - 2 - 0drop,47.52%,54.31%,Stonjourner,,globaltrainer71
51,S451250,,9,3 - 3 - 0drop,46.33%,58.84%,Palkia,,s451250
52,John Orgel,,9,3 - 2 - 0drop,45.60%,53.20%,Arceus Inteleon,,champbuster
53,sapocururu,,9,3 - 2 - 0drop,45.50%,56.46%,Palkia,,sapocururu
54,Dan Perez,,9,3 - 5 - 0,44.49%,49.30%,Arceus,,notoriousd13
55,Flynoid,,9,3 - 4 - 0drop,43.58%,45.91%,Palkia,,flynoid
56,rixsterexe,,9,3 - 4 - 0drop,42.62%,49.07%,Arceus,,rixsterexe
57,Cookie,,6,2 - 3 - 0drop,59.38%,51.55%,Urshifu Inteleon,,cookie
58,Jothaniel,,6,2 - 2 - 0drop,57.59%,52.75%,Calyrex Inteleon,,jothaniel
59,TheShinyBuizel,,6,2 - 3 - 0drop,56.85%,48.26%,Wormadam Box,,theshinybuizel
60,MBoss11,,6,2 - 2 - 0drop,55.63%,52.18%,Miltank,,mboss11
61,LamLam0731,,6,2 - 3 - 0drop,52.50%,52.05%,Arceus Gyarados,,lamlam0731
62,jhoegerl,,6,2 - 5 - 0drop,51.11%,48.19%,Dark Inteleon,,jhoegerl
63,Jeremy Cooley,,6,2 - 3 - 0drop,50.24%,45.57%,Arceus,,jcools
64,Optix,,6,2 - 1 - 0drop,50.00%,55.73%,Dialga Bronzong,,optix
65,xedha,,6,2 - 3 - 0drop,49.58%,51.78%,Calyrex Inteleon,,xedha
66,littledarkfury,,6,2 - 3 - 0drop,48.67%,45.59%,Gengar,,littledarkfury
67,Caiden Thieleman,,6,2 - 4 - 0drop,48.54%,49.15%,Arceus Inteleon,,thieleman8
68,ElCrxzado,,6,2 - 2 - 0drop,45.21%,54.27%,Mew Genesect,,elcrxzado
69,ElxRookie,,6,2 - 6 - 0drop,45.00%,47.28%,Palkia Inteleon,,elxrookie
70,Inferno,,6,2 - 3 - 0drop,44.50%,52.28%,Mew Genesect,,inferno
71,Juan,,6,2 - 3 - 0drop,44.50%,51.78%,Hisuian Samurott,,juan
72,Ricardo F,,6,2 - 5 - 0drop,44.39%,49.05%,Lucario,,rickotroll
73,Anti,,6,2 - 2 - 0drop,39.58%,48.77%,Other,,anti
74,ienaga,,6,2 - 4 - 0drop,39.21%,49.35%,Arceus,,ienaga
75,Ratney,,6,2 - 4 - 0drop,37.92%,42.75%,Wormadam Box,,ratney
76,Roughly52,,6,2 - 0 - 0drop,25.00%,64.67%,Palkia,,roughly52
77,Elijah Crane,,3,1 - 2 - 0drop,68.75%,51.47%,Darkrai,,e1ijah
78,CaptainK,,3,1 - 1 - 0drop,64.58%,49.42%,Samurott Inteleon,,captaink
79,Zarbon,,3,1 - 2 - 0drop,59.58%,53.82%,Mew Genesect,,zarbon
80,RedSlayer13,,3,1 - 3 - 0drop,58.33%,54.42%,Regis,,redslayer13
81,Riguel,,3,1 - 2 - 0drop,58.33%,51.56%,Dark Inteleon,,riguel
82,Michele  Babin,,3,1 - 3 - 0drop,55.83%,39.90%,Palkia,,michelebabin
83,Cward06,,3,1 - 2 - 0drop,54.46%,50.93%,Other,,cward06
84,giovanny,,3,1 - 2 - 0drop,52.08%,57.72%,Arceus Flying Pikachu,,giovanny
85,Daltonfresh,,3,1 - 3 - 0drop,51.52%,48.42%,Palkia Inteleon,,daltonfresh
86,Ezequiel Jerez ️,,3,1 - 2 - 0drop,50.30%,50.03%,Regis,,goldenboyx
87,bujijia1105,,3,1 - 2 - 0drop,47.62%,48.64%,Arceus,,bujijia1105
88,JorgeR,,3,1 - 2 - 0drop,47.22%,49.05%,Palkia Inteleon,,jorger
89,jdangler,,3,1 - 3 - 0drop,46.55%,44.36%,Dialga,,jdangler
90,Gengar9212,,3,1 - 5 - 0drop,44.67%,47.45%,Arceus Ice Rider,,gengar9212
91,ashihiro,,3,1 - 1 - 0drop,43.75%,62.37%,Arceus Inteleon,,ashihiro
92,Matthew Wright,,3,1 - 2 - 0drop,41.67%,52.89%,Palkia,,redpyro1266
93,NewGhost,,3,1 - 2 - 0drop,41.67%,49.89%,Calyrex Inteleon,,newghost
94,ToFGonzalo,,3,1 - 2 - 0drop,36.90%,53.84%,Mew Genesect,,tofgonzalo
95,kingdra zertel,,3,1 - 4 - 0drop,36.57%,47.59%,Gengar,,warzertel
96,AdriSilva,,3,1 - 5 - 0drop,36.53%,44.60%,Rapid Strike Malamar,,adrisilva
97,Não é a Duda,,3,1 - 2 - 0drop,35.12%,46.19%,Mew Genesect,,fasttz
