Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Brandon Baughn,,39,13 - 4 - 0,,,Arceus Duraludon,,pokebaughn
2,Farzad Razi,,41,13 - 2 - 2,,,Mew Genesect,,fdizzle12
3,roshisan15,,36,12 - 4 - 0,,,Dialga,,roshisan15
4,Vina,,34,11 - 4 - 1,,,Palkia Inteleon,,vina
5,Frank Percic,,34,11 - 3 - 1,,,Mew Genesect,,frankthetanktcg
6,Phanpy78,,33,11 - 4 - 0,,,Calyrex Palkia,,phanpy78
7,gaoller,,32,10 - 3 - 2,,,Palkia Inteleon,,gaoller
8,Lime,,30,10 - 5 - 0,,,Arceus Duraludon,,lime
9,EvanCampbell94,,28,9 - 4 - 1,53.00%,49.60%,Arceus Duraludon,,evancampbell94
10,zio,,28,9 - 4 - 1,51.67%,53.42%,Mew Genesect,,zio
11,Anti,,28,9 - 4 - 1,49.67%,58.00%,Arceus Duraludon,,anti
12,wakingeyes,,28,9 - 4 - 1,48.00%,48.26%,Calyrex Palkia,,wakingeyes
13,Yu Ito,,28,9 - 4 - 1,46.00%,56.90%,Inteleon Box,,yuyu
14,OYYO,,28,9 - 4 - 1,45.00%,55.87%,Blissey,,oyyo
15,Benny B,,27,9 - 5 - 0,68.00%,51.18%,Palkia Inteleon,,bbillinger
16,bananadiabetica,,27,9 - 5 - 0,48.00%,51.46%,Arceus Duraludon,,bananadiabetica
17,arielgmo,,27,9 - 5 - 0,37.50%,55.53%,Palkia Inteleon,,arielgmo
18,RoDrii,,25,8 - 5 - 1,60.00%,50.92%,Arceus Flying Pikachu,,rodrii
19,Vicente Canales-Loyola (MoeHawk),,25,8 - 5 - 1,57.00%,48.89%,Arceus Ice Rider,,moehawk
20,Dan Perez,,25,8 - 5 - 1,50.67%,51.36%,Arceus Flying Pikachu,,notoriousd13
21,Ajolt,,25,8 - 5 - 1,46.00%,47.00%,Arceus Inteleon,,ajolt
22,clonazepanda,,24,8 - 6 - 0,57.00%,47.27%,Arceus Flying Pikachu,,clonazepanda
23,Zach Roy,,22,7 - 4 - 1drop,55.00%,52.00%,Arceus Duraludon,,senordoom
24,Tomo177supra,,22,7 - 4 - 1drop,53.33%,50.67%,Palkia Inteleon,,tomo177supra
25,sino,,21,7 - 4 - 0drop,70.00%,44.00%,Regis,,sino
26,AleGomes,,21,7 - 4 - 0drop,52.50%,43.33%,Palkia Inteleon,,alegomes
27,MrBacon,,21,7 - 7 - 0,47.50%,48.12%,Palkia Inteleon,,mrbacon
28,kaitona0621,,19,6 - 3 - 1drop,60.00%,53.00%,Arceus Flying Pikachu,,kaitona0621
29,pjwlrs00,,19,6 - 3 - 1drop,60.00%,51.67%,Arceus Flying Pikachu,,pjwlrs00
30,Gabriel Fernandez,,19,6 - 4 - 1drop,60.00%,47.33%,Arceus Flying Pikachu,,nicomf
31,TeammatesTCG .,,19,6 - 3 - 1drop,60.00%,46.00%,Mew Genesect,,jgrant44
32,Wyatt Palguta,,19,6 - 3 - 1drop,40.00%,46.00%,Mew Genesect,,urpalwyatt
33,Diego Ruiz Orta,,18,6 - 3 - 0,53.21%,59.70%,Dialga,,gold5372
34,PCGMcaceres,,18,6 - 3 - 0,51.98%,50.06%,Arceus,,pcgmcaceres
35,chargox,,18,6 - 3 - 0,43.03%,50.52%,Calyrex Palkia,,chargox
36,evltrtl,,18,6 - 3 - 0,39.76%,52.13%,Dracozolt,,evltrtl
37,Cal Connor,,16,5 - 3 - 1,60.13%,55.61%,Arceus Duraludon,,calcal206
38,Smart TCG,,16,5 - 3 - 1,56.66%,51.99%,Arceus Duraludon,,gabrielsmarttcg
39,Joe Higashi,,16,5 - 3 - 1,52.47%,53.28%,Inteleon,,rotaryrocket
40,Crimson,,16,5 - 3 - 1,47.97%,49.72%,Regis,,nfoos
41,keigo080522,,15,5 - 4 - 0,67.28%,56.06%,Mew Genesect,,keigo080522
42,Ryo Kaneko,,15,5 - 4 - 0,60.34%,51.19%,Palkia Inteleon,,ryo0205
43,KR54,,15,5 - 4 - 0,59.69%,56.03%,Arceus Inteleon,,kr54
44,daycamp,,15,5 - 4 - 0,56.91%,53.67%,Arceus Aggron,,daycamp
45,Firefox3203,,15,5 - 4 - 0,56.80%,51.76%,Palkia Inteleon,,firefox3203
46,Nicolas Volpi,,15,5 - 1 - 0drop,56.10%,61.54%,Regis,,ncsvolpi
47,asapi2034,,15,5 - 3 - 0drop,55.90%,53.42%,Palkia Inteleon,,asapi2034
48,MenAc3,,15,5 - 4 - 0,55.25%,53.34%,Inteleon Box,,menac3
49,HeatWin,,15,5 - 4 - 0,54.94%,51.90%,Mew Genesect,,heatwin
50,Simone Fiorito,,15,5 - 3 - 0drop,54.16%,52.30%,Togekiss,,gamefox347
51,GoofGG,,15,5 - 3 - 0drop,53.31%,54.47%,Mew Genesect,,goofgg
52,Dalten Cross,,15,5 - 4 - 0,49.85%,53.58%,Inteleon Box,,vovuvu
53,mkirby,,15,5 - 4 - 0,48.53%,54.06%,Arceus Duraludon,,mkirby
54,Omar T,,15,5 - 4 - 0,47.47%,48.97%,Arceus Aggron,,ccot
55,Ruben Jimenez,,15,5 - 4 - 0,44.70%,51.46%,Palkia Inteleon,,jimazaki
56,Gurdim,,15,5 - 4 - 0,40.28%,47.42%,Umbreon,,gurdim
57,PokeWheels90,,13,4 - 4 - 1,38.40%,45.74%,Lunatone Solrock,,pokewheels90
58,JorgeR,,12,4 - 3 - 0drop,64.51%,56.84%,Palkia Inteleon,,jorger
59,Daniel777,,12,4 - 3 - 0drop,61.48%,57.28%,Palkia Inteleon,,daniel777
60,grantm12,,12,4 - 4 - 0drop,61.11%,53.72%,Inteleon Box,,grantm12
61,MQTpokemon06,,12,4 - 3 - 0drop,58.37%,50.92%,Calyrex Palkia,,mqtpokemon06
62,pepebr2110,,12,4 - 5 - 0,57.23%,49.63%,Arceus Flying Pikachu,,pepebr2110
63,MatiEngel,,12,4 - 2 - 0drop,55.82%,55.94%,Arceus Flying Pikachu,,matiengel
64,Henrique Jorge,,12,4 - 3 - 0drop,55.20%,52.65%,Inteleon Box,,hbjtrevo
65,André Chiasson,,12,4 - 4 - 0drop,55.14%,53.43%,Palkia Inteleon,,andrechiasson
66,willschoeff,,12,4 - 3 - 0drop,53.53%,52.71%,Palkia Inteleon,,willschoeff
67,HellaChell,,12,4 - 5 - 0,52.91%,48.50%,Regis,,hellachell
68,iStark11,,12,4 - 5 - 0,52.04%,48.28%,Calyrex Inteleon,,istark11
69,UltraNko,,12,4 - 3 - 0drop,50.75%,53.78%,Inteleon Box,,ultranko
70,Wartoldo,,12,4 - 4 - 0drop,50.00%,51.91%,Mew Genesect,,wartoldo
71,snood365,,12,4 - 5 - 0,48.27%,47.15%,Regis,,snood365
72,takami,,12,4 - 4 - 0drop,48.24%,46.78%,Regis,,takami
73,Juanito8704,,12,4 - 4 - 0drop,47.94%,46.49%,Arceus Flying Pikachu,,juanito8704
74,road,,12,4 - 2 - 0drop,47.50%,56.22%,Palkia Inteleon,,road
75,Savid400,,12,4 - 3 - 0drop,47.45%,53.38%,Palkia Inteleon,,savid400
76,DHole,,12,4 - 3 - 0drop,45.79%,53.14%,Calyrex Palkia,,dhole
77,OmarBixler,,12,4 - 3 - 0drop,44.61%,51.88%,Dialga,,omarbixler
78,Magikarp420,,12,4 - 5 - 0,39.01%,45.66%,Mew Genesect,,magikarp420
79,Paparich10,,12,4 - 5 - 0,38.09%,46.70%,Inteleon Box,,paparich10
80,Ramiro,,12,4 - 5 - 0,35.13%,42.72%,Darkrai,,ramiro
81,Juan Espinola,,10,3 - 5 - 1,51.05%,45.45%,Regis,,espinola
82,geekgamesSBO,,10,3 - 5 - 1,46.91%,46.49%,Dracozolt,,geekgamessbo
83,ZhiYi20070415,,9,3 - 2 - 0drop,57.54%,56.10%,Darkrai,,zhiyi20070415
84,Leadlomas,,9,3 - 2 - 0drop,57.22%,55.78%,Durant,,leadlomas
85,Huntiemon,,9,3 - 3 - 0drop,56.40%,52.35%,Arceus Inteleon,,huntiemon
86,likeollywithab,,9,3 - 2 - 0drop,56.33%,59.81%,Rapid Strike Malamar,,likeollywithab
87,irvintyes,,9,3 - 2 - 0drop,56.11%,53.57%,Arceus Aggron,,irvintyes
88,Wolfie63,,9,3 - 3 - 0drop,55.28%,53.99%,Arceus Duraludon,,wolfie63
89,Carlos Conejeros,,9,3 - 3 - 0drop,54.55%,55.80%,Palkia Inteleon,,cfconejeros
90,zattack10,,9,3 - 4 - 0drop,53.96%,52.46%,Palkia Inteleon,,zattack10
91,OGShih,,9,3 - 3 - 0drop,53.44%,48.38%,Arceus Duraludon,,ogshih
92,Adam914,,9,3 - 3 - 0drop,52.49%,52.43%,Dialga,,adam914
93,ImanTorkian,,9,3 - 2 - 0drop,52.22%,52.74%,Inteleon Box,,imantorkian
94,Kimmy S,,9,3 - 4 - 0drop,50.88%,49.87%,Mew Genesect,,jasonleonard
95,beeswarm25,,9,3 - 3 - 0drop,50.46%,52.04%,Regis,,beeswarm25
96,BlakeM,,9,3 - 4 - 0drop,49.39%,46.50%,Palkia Inteleon,,blakem
97,DragoniteHoarder,,9,3 - 4 - 0drop,48.37%,47.96%,Palkia Inteleon,,dragonitehoarder
98,DongAn ^^,,9,3 - 4 - 0drop,45.62%,48.28%,Regis,,qkrwnpdn
99,Tankmin5,,9,3 - 3 - 0drop,45.37%,51.62%,Arceus Flying Pikachu,,tankmin5
100,Kashvinder Singh,,9,3 - 2 - 0drop,45.22%,51.38%,Arceus Duraludon,,kashmann27
101,MannyPistachio,,9,3 - 4 - 0drop,44.22%,51.92%,Blissey,,mannypistachio
102,Neko201293,,9,3 - 2 - 0drop,42.54%,52.49%,Lunatone Solrock,,neko201293
103,dflorentino1207,,9,3 - 4 - 0drop,42.06%,42.82%,Flaaffy Zekrom,,dflorentino1207
104,Reidmarshall,,9,3 - 2 - 0drop,37.78%,54.31%,Calyrex Palkia,,reidmarshall
105,TLitz777,,9,3 - 4 - 0drop,33.90%,43.30%,Regis,,tlitz777
106,[GUH] PabloMadisun,,8,2 - 2 - 2drop,32.13%,44.86%,Blissey,,drtastebad
107,WeLikeMike,,7,2 - 3 - 1drop,45.23%,46.17%,Inteleon Box,,welikemike
108,Jefersonsilva,,7,2 - 2 - 1drop,41.67%,50.78%,Lunatone Solrock,,jefersonsilva
109,JacePatrick,,7,2 - 0 - 1drop,36.11%,54.56%,Mewtwo Miltank,,jacepatrick
110,Null,,6,2 - 2 - 0drop,62.22%,49.69%,Mew Genesect,,null
111,TRASHMAN,,6,2 - 2 - 0drop,59.72%,56.04%,Calyrex Inteleon,,trashman
112,Daltonfresh,,6,2 - 3 - 0drop,57.54%,48.76%,Arceus Flying Pikachu,,daltonfresh
113,BlueClueT,,6,2 - 2 - 0drop,55.83%,53.64%,Calyrex Inteleon,,bluecluet
114,Profsergio,,6,2 - 3 - 0drop,55.78%,48.13%,Calyrex Palkia,,profsergio
115,Jacob Howard,,6,2 - 3 - 0drop,55.32%,53.03%,Inteleon Box,,thejacobhoward
