Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Alex Schemanske,,42,14 - 3 - 0,,,Lost Zone Box,,mewpip
2,Braiden1235,,39,13 - 4 - 0,,,Blissey,,braiden1235
3,Math Liu,,38,12 - 2 - 2,,,Arceus Goodra,,tdonmt1989
4,thembert,,35,11 - 3 - 2,,,Kyurem Palkia,,thembert
5,Seth W,,36,12 - 3 - 0,,,Mew Genesect,,banditjingx2
6,Curly71,,33,11 - 4 - 0,,,Shadow Rider Calyrex,,curly71
7,John Orgel,,33,11 - 4 - 0,,,Giratina LZ Box,,champbuster
8,Ezekiel Toman,,32,10 - 3 - 2,,,Giratina LZ Box,,red5ground
9,Antonucci7,,32,10 - 2 - 2,60.00%,59.37%,Palkia Inteleon,,antonucci7
10,Cal Connor,,31,10 - 3 - 1,55.00%,59.47%,Giratina LZ Box,,calcal206
11,Ramon Espinoza,,31,10 - 3 - 1,50.00%,60.23%,Arceus Goodra,,raymon1213
12,Flynoid,,31,10 - 3 - 1,46.00%,56.59%,Giratina LZ Box,,flynoid
13,Serperiorwilliam,,30,10 - 4 - 0,59.00%,49.37%,Hisuian Zoroark,,serperiorwilliam
14,Unowngamert,,30,10 - 4 - 0,55.00%,57.60%,Blissey,,unowngamert
15,Kickincards,,30,10 - 4 - 0,53.00%,56.20%,Palkia Inteleon,,kickincards
16,Josh Frink,,30,10 - 4 - 0,47.00%,50.42%,Lost Zone Box,,dreamjew
17,Christian Sky M,,30,10 - 4 - 0,47.00%,46.80%,Lost Zone Box,,boodlebit
18,Nawon,,28,9 - 4 - 1,58.00%,50.42%,Arceus Inteleon,,nawon
19,Firefox3203,,28,9 - 3 - 1drop,55.42%,59.17%,Palkia Inteleon,,firefox3203
20,cyj95077,,28,9 - 4 - 1,53.67%,50.53%,Mewtwo,,cyj95077
21,FernandoFS10,,28,9 - 4 - 1,52.50%,53.54%,Lost Zone Box,,fernandofs10
22,ChaloZamorano,,28,9 - 4 - 1,45.00%,50.53%,Arceus Goodra,,chalozamorano
23,TCC- moyumingling,,28,9 - 4 - 1,38.00%,50.45%,Palkia Inteleon,,moyumingling
24,ietomo20,,27,9 - 5 - 0,63.00%,52.80%,Lost Zone Box,,ietomo20
25,supergag,,27,9 - 5 - 0,57.00%,47.80%,Giratina LZ Box,,supergag
26,Cehbeen,,27,9 - 4 - 0drop,56.25%,57.65%,Arceus Flying Pikachu,,cehbeen
27,mrmeownandez,,27,9 - 5 - 0,54.00%,49.80%,Hisuian Zoroark,,mrmeownandez
28,Javitogol,,25,8 - 3 - 1drop,56.11%,53.79%,Kyurem Palkia,,javitogol
29,Mathew Boat,,25,8 - 5 - 1,54.00%,51.96%,Arceus Flying Pikachu,,matboat93
30,João  Pires,,25,8 - 5 - 1,46.25%,50.75%,Giratina LZ Box,,luisao99
31,GoRush,,25,8 - 5 - 1,46.00%,45.83%,Arceus Goodra,,gorush
32,Dalten Cross,,25,8 - 5 - 1,42.00%,48.26%,Palkia Inteleon,,vovuvu
33,Henrique Jorge,,24,8 - 6 - 0,60.00%,50.20%,Lost Zone Box,,hbjtrevo
34,Infuriat3d,,24,8 - 6 - 0,53.00%,43.33%,Crobat Weezing,,infuriat3d
35,Angel22Aranibar,,22,7 - 4 - 1drop,53.33%,50.45%,Mew Genesect,,angel22aranibar
36,goldenboyx,,22,7 - 3 - 1drop,42.50%,51.19%,Kyurem Palkia,,goldenboyx
37,Kaineco,,22,7 - 4 - 1drop,39.44%,50.37%,Hisuian Zoroark,,kaineco
38,peke,,21,7 - 4 - 0drop,75.00%,50.00%,Mew Genesect,,peke
39,grainst,,21,7 - 4 - 0drop,65.00%,42.78%,Dialga LZ,,grainst
40,JEEPCOMMANDER,,21,7 - 7 - 0drop,41.00%,48.40%,Palkia Inteleon,,jeepcommander
41,grantm12,,19,6 - 4 - 1drop,60.00%,46.00%,Mew Genesect,,grantm12
42,Ayatin,,19,6 - 5 - 1drop,58.33%,44.40%,Eternatus,,ayatin
43,James Simms,,19,6 - 4 - 1drop,41.67%,40.67%,Giratina LZ Box,,4600737
44,Koshira,,18,6 - 3 - 0drop,67.81%,56.84%,Hisuian Goodra,,koshira
45,Kimi0509,,18,6 - 3 - 0,67.13%,53.87%,Hisuian Zoroark,,kimi0509
46,Andrew Hier,,18,6 - 3 - 0,65.90%,58.68%,Mew Genesect,,perfectpenguin7
47,DangerDan51,,18,6 - 3 - 0,62.21%,56.04%,Dragapult Inteleon,,dangerdan51
48,Wardi,,18,6 - 3 - 0,60.82%,51.20%,Kyurem Palkia,,wardi
49,Brandon Lezama,,18,6 - 3 - 0,60.44%,55.29%,Dialga LZ,,bayron1013
50,TOCO,,18,6 - 3 - 0,60.33%,54.71%,Lost Zone Box,,toco
51,nosoness,,18,6 - 3 - 0,59.17%,55.71%,Arceus Flying Pikachu,,nosoness
52,PCGMcaceres,,18,6 - 3 - 0,58.99%,55.06%,Arceus,,pcgmcaceres
53,VitorMunhak,,18,6 - 3 - 0,58.12%,57.00%,Kyurem Palkia,,vitormunhak
54,Vicente Rodriguez,,18,6 - 3 - 0,57.45%,55.28%,Lost Zone Box,,mamatus
55,shovel0731,,18,6 - 3 - 0,56.48%,56.10%,Palkia Inteleon,,shovel0731
56,tomo1713,,18,6 - 3 - 0,55.54%,52.29%,Giratina LZ Box,,tomo1713
57,Tankmin5,,18,6 - 3 - 0,54.55%,53.29%,Palkia Inteleon,,tankmin5
58,RonniTsunami,,18,6 - 3 - 0,52.59%,54.60%,Kyurem Palkia,,ronnitsunami
59,OnGaard,,18,6 - 3 - 0,52.50%,48.57%,Rapid Strike Urshifu,,ongaard
60,Corey Blankenship,,18,6 - 3 - 0,51.12%,53.48%,Mew Genesect,,coreyology
61,[GUH]Flavio Arechiga,,18,6 - 3 - 0,50.55%,54.38%,Arceus Charizard,,flantastic
62,Grimmirvine89,,18,6 - 3 - 0,50.13%,56.60%,Hisuian Zoroark,,grimmirvine89
63,Michael M,,18,6 - 3 - 0,50.12%,54.35%,Kyurem Palkia,,flylikemike89
64,Roberto Antonio Plaza Orellana,,18,6 - 3 - 0,49.87%,52.05%,Kyurem Palkia,,ch1nogamer
65,Victor García,,18,6 - 3 - 0,49.81%,56.11%,Giratina LZ Box,,vicgar08
66,krisisbad,,18,6 - 3 - 0,48.73%,52.87%,Arceus Giratina,,krisisbad
67,roshisan15,,18,6 - 3 - 0,47.35%,50.71%,Palkia Inteleon,,roshisan15
68,Blu3Frost,,18,6 - 3 - 0,41.51%,51.66%,Hisuian Goodra,,blu3frost
69,Lime,,16,5 - 3 - 1,62.35%,52.03%,Arceus Giratina,,lime
70,Vaetna,,16,5 - 3 - 1,60.19%,50.74%,Regis,,vaetna
71,Brandon J,,16,5 - 3 - 1,58.10%,56.85%,Arceus Goodra,,lordbj101
72,Giraffevgc,,16,5 - 3 - 1,55.28%,52.46%,Giratina LZ Box,,giraffevgc
73,asapi2034,,16,5 - 3 - 1,51.10%,52.33%,Blissey,,asapi2034
74,Elrohir,,16,5 - 3 - 1,41.87%,49.77%,Kyurem Palkia,,elrohir
75,Gabriel Reiter,,15,5 - 2 - 0drop,62.93%,54.14%,Arceus Inteleon,,gabreiter
76,Farzad Razi,,15,5 - 4 - 0,61.95%,51.61%,Mew Genesect,,fdizzle12
77,Sanjay7s,,15,5 - 2 - 0drop,60.52%,58.06%,Rapid Strike Urshifu,,sanjay7s
78,jarek m,,15,5 - 3 - 0drop,59.77%,54.89%,Arceus Goodra,,ltnspeedy
79,RyanM,,15,5 - 4 - 0,59.25%,49.83%,Arceus Goodra,,ryanm
80,NIK,,15,5 - 4 - 0,59.12%,52.84%,Lost Zone Box,,nik
81,Rudy Wade,,15,5 - 3 - 0drop,59.02%,56.06%,Shadow Rider Calyrex,,rudywade
82,Poderz1,,15,5 - 4 - 0,58.78%,52.85%,Mew Genesect,,poderz1
83,Andrés Viglioglia,,15,5 - 3 - 0drop,58.55%,54.65%,Palkia Inteleon,,nbandy
84,Redragus,,15,5 - 4 - 0,58.24%,53.64%,Lost Zone Box,,redragus
85,DoomLoud,,15,5 - 4 - 0,57.89%,53.01%,Palkia Inteleon,,doomloud
86,Joe Higashi,,15,5 - 4 - 0,57.71%,49.28%,Eternatus,,rotaryrocket
87,PauloReis,,15,5 - 4 - 0,57.22%,53.64%,Giratina LZ Box,,pauloreis
88,Zypotic12,,15,5 - 3 - 0drop,57.18%,52.22%,Hisuian Zoroark,,zypotic12
89,digidonuts,,15,5 - 3 - 0drop,57.12%,56.31%,Kyurem Palkia,,digidonuts
90,Brenden C,,15,5 - 3 - 0drop,55.41%,54.02%,Mew Genesect,,brendenclarkk
91,Jose Ferreira,,15,5 - 3 - 0drop,55.21%,54.18%,Vikavolt,,kemlu
92,Tori4796,,15,5 - 4 - 0,54.75%,49.80%,Palkia Inteleon,,tori4796
93,papapokeca,,15,5 - 4 - 0,54.19%,50.67%,Arceus Inteleon,,papapokeca
94,matheusvarela,,15,5 - 4 - 0,54.11%,53.12%,Lost Zone Box,,matheusvarela
95,DongAn ^^,,15,5 - 4 - 0,53.75%,51.40%,Regis,,qkrwnpdn
96,Christian Cruz,,15,5 - 3 - 0drop,53.65%,59.04%,Palkia Inteleon,,christiancruz
97,QuidKnight,,15,5 - 4 - 0,53.33%,53.90%,Mew Genesect,,quidknight
98,Josh Stapler,,15,5 - 4 - 0,52.62%,50.41%,Giratina LZ Box,,aestheticallyjosh
99,ProfAusteN,,15,5 - 4 - 0,52.16%,53.15%,Kyurem Palkia,,profausten
100,fortenat,,15,5 - 3 - 0drop,51.26%,52.36%,Palkia Inteleon,,fortenat
101,Vina,,15,5 - 4 - 0,50.74%,53.48%,Lost Zone Box,,vina
102,KingPigeonGames,,15,5 - 4 - 0,49.84%,50.07%,Arcanine Zoroark,,kingpigeongames
103,melfo,,15,5 - 4 - 0,49.35%,49.21%,Giratina LZ Box,,melfo
104,Vicente Canales-Loyola (MoeHawk),,15,5 - 4 - 0,47.84%,49.05%,Vikavolt,,moehawk
105,chriis1,,15,5 - 4 - 0,47.07%,49.59%,Hisuian Zoroark,,chriis1
106,BigJohn,,15,5 - 4 - 0,44.53%,49.08%,Giratina LZ Box,,bigjohn
107,[GUH] Pabz.zzz,,15,5 - 4 - 0,44.13%,48.08%,Arceus Goodra,,drtastebad
