Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,hamadayu25,,40,13 - 3 - 1,,,Single Strike Lugia,,hamadayu25
2,takami,,37,12 - 4 - 1,,,Arceus Giratina,,takami
3,CloudYTB,,35,11 - 3 - 2,,,Giratina LZ Box,,cloudytb
4,michaelmeal,,33,11 - 5 - 0,,,Arceus Giratina,,michaelmeal
5,bananaleks,,34,11 - 3 - 1,,,Gardevoir,,bananaleks
6,AtomicGantner,,32,10 - 3 - 2,,,Arceus Giratina,,atomicgantner
7,mokurooooooo,,31,9 - 1 - 4drop,,,Fusion Mew,,mokurooooooo
8,Sebastià Casas,,30,9 - 3 - 3,,,Inteleon Urshifu,,tia2604
9,Killerbe4t,,30,10 - 4 - 0,50.00%,54.60%,Single Strike Lugia,,killerbe4t
10,Jonathan Patricio Ch.,,29,9 - 3 - 2,46.00%,57.00%,Inteleon Urshifu,,jonah2705
11,Gabe Shumway,,28,9 - 4 - 1,58.00%,55.53%,Single Strike Lugia,,gabeshumway
12,grainst,,28,9 - 4 - 1,56.00%,50.80%,Inteleon Urshifu,,grainst
13,kingslowking,,28,9 - 4 - 1,53.67%,51.67%,Arceus Duraludon,,kingslowking
14,Trailerparkdad,,28,9 - 4 - 1,52.00%,55.97%,Arceus Umbreon,,trailerparkdad
15,Leu,,28,9 - 4 - 1,41.00%,49.20%,Inteleon Urshifu,,leu
16,CaterpieTCG,,27,9 - 5 - 0,55.00%,52.13%,Lugia Archeops,,caterpietcg
17,ietomo20,,25,8 - 3 - 1drop,60.00%,51.25%,Giratina LZ Box,,ietomo20
18,Mike980902,,25,8 - 5 - 1,60.00%,45.31%,Lost Zone Box,,mike980902
19,Kosuke N,,25,8 - 5 - 1,58.00%,47.20%,Giratina LZ Box,,nomu
20,OldManBallin26,,25,8 - 5 - 1,53.00%,49.00%,United Wings,,oldmanballin26
21,Lecho,,25,8 - 5 - 1,53.00%,46.73%,Lost Zone Box,,lecho
22,Huntiemon,,25,8 - 5 - 1,44.00%,49.20%,Arceus Duraludon,,huntiemon
23,Martin Erlandsson,,25,8 - 5 - 1,43.00%,50.16%,Inteleon Urshifu,,martinzander
24,cardleadersde,,25,8 - 5 - 1,42.00%,51.67%,Lost Zone Box,,cardleadersde
25,chknfried,,24,8 - 2 - 0drop,40.00%,60.00%,Lost Box Charizard,,chknfried
26,ThirstyCaesar1,,22,7 - 6 - 1,42.00%,46.00%,Lost Zone Box,,thirstycaesar1
27,raio120,,22,7 - 3 - 1drop,36.67%,49.37%,Other,,raio120
