Place,Name,Country,Points,Record,Opp. Win %,Opp. Opp. %,Deck,List,Player ID
1,Bbbbbingo,,28,9 - 1 - 1,,,Giratina LZ Box,,bbbbbingo
2,bibulek,,26,8 - 1 - 2,,,Mew Genesect,,bibulek
3,Weisshert,,24,8 - 2 - 0,,,Mew Genesect,,weisshert
4,MasterLeBui,,24,8 - 2 - 0,,,Arceus Duraludon,,masterlebui
5,GodOfJaime,,21,7 - 2 - 0,,,Arceus Giratina,,godofjaime
6,hino,,21,7 - 2 - 0,,,Arceus Tapu Koko,,hino
7,Jungwoongjin,,21,7 - 2 - 0,,,Arceus Giratina,,jungwoongjin
8,rain,,20,6 - 1 - 2,,,Gardevoir,,rain
9,Ryan Simons,,18,6 - 2 - 0,62.50%,59.64%,Lost Zone Box,,variedits
10,topadeckplz,,18,6 - 2 - 0,61.83%,60.67%,Gardevoir,,topadeckplz
11,ttuoscar,,18,6 - 2 - 0,61.14%,57.71%,Arceus Goodra,,ttuoscar
12,bananaleks,,18,6 - 2 - 0,60.94%,53.22%,Gardevoir,,bananaleks
13,Timothy Scholle,,18,6 - 2 - 0,59.91%,53.78%,Arceus Giratina,,timtamfetch
14,Pilgrimjim,,18,6 - 2 - 0,59.38%,60.27%,Mew Genesect,,pilgrimjim
15,Yuhyungju,,18,6 - 2 - 0,59.32%,56.98%,Lost Zone Box,,yuhyungju
16,kitneras y,,18,6 - 2 - 0,59.08%,59.13%,Lugia Archeops,,rafaelyuiti
17,SpoogottiSawce,,18,6 - 2 - 0,58.57%,54.40%,Arceus Giratina,,spoogottisawce
18,kappadorcards,,18,6 - 2 - 0,55.58%,54.39%,Fusion Mew,,kappadorcards
19,Blask,,18,6 - 2 - 0,54.69%,53.04%,Lost Zone Box,,blask
20,Goldo1097,,18,6 - 2 - 0,51.35%,53.54%,Giratina LZ Box,,goldo1097
21,Kashvinder Singh Mann,,18,6 - 2 - 0,50.89%,58.04%,Arceus Giratina,,kashmann27
22,dehokanta,,18,6 - 2 - 0,48.96%,51.34%,Goodra LZ Box,,dehokanta
23,Silverclaw,,18,6 - 2 - 0,47.97%,53.28%,Arceus Giratina,,silverclaw
24,YoongKaiJian,,15,5 - 3 - 0,67.97%,57.39%,Fusion Mew,,yoongkaijian
25,Dedmian,,15,5 - 3 - 0,64.90%,56.52%,Arceus,,dedmian
26,Loc N,,15,5 - 3 - 0,63.17%,57.31%,Gardevoir,,lnguyen0750
27,Kobus100,,15,5 - 3 - 0,60.16%,53.19%,Lost Zone Box,,kobus100
28,SirRmor,,15,5 - 3 - 0,59.69%,51.57%,Giratina LZ Box,,sirrmor
29,UrasonPKM,,15,5 - 3 - 0,59.38%,53.59%,Giratina LZ Box,,urasonpkm
30,Bnjamn09,,15,5 - 3 - 0,57.59%,57.52%,Lost Zone Box,,bnjamn09
31,Ryota Saito,,15,5 - 3 - 0,55.92%,54.48%,Miraidon Regieleki,,mawssa2000
32,Chris Dennis,,15,5 - 3 - 0,55.58%,55.61%,Mew Genesect,,iforgotmyoldlogi
33,mrsodaking,,15,5 - 3 - 0,55.36%,58.55%,Arceus Duraludon,,mrsodaking
34,Sebabells,,15,5 - 3 - 0,55.13%,55.80%,Fusion Mew,,sebabells
35,Katnoaga,,15,5 - 3 - 0,54.69%,54.79%,Lugia Archeops,,katnoaga
36,Jonathan Patricio Ch.,,15,5 - 3 - 0,54.06%,53.92%,Inteleon Urshifu,,jonah2705
37,Elmenor21,,15,5 - 3 - 0,53.88%,54.51%,Arceus Giratina,,elmenor21
38,Gioele D,,15,5 - 3 - 0,53.05%,54.29%,Lost Zone Box,,gio
39,manciohoenn,,15,5 - 3 - 0,51.88%,55.37%,Arceus Giratina,,manciohoenn
40,Natalia Balcer,,15,5 - 3 - 0,50.67%,51.04%,Hisuian Zoroark,,balcerka
41,hpadron,,15,5 - 3 - 0,49.11%,54.86%,Mew Genesect,,hpadron
42,João Victor,,15,5 - 3 - 0,46.88%,53.63%,Gardevoir,,ijaoi
43,0xy4q,,15,5 - 3 - 0,46.43%,52.79%,Arceus Giratina,,0xy4q
44,fakedax,,15,5 - 3 - 0,44.90%,50.81%,Fusion Mew,,fakedax
45,Midari,,15,5 - 3 - 0,43.54%,55.10%,Lost Box Charizard,,midari
46,tomrrr,,13,4 - 3 - 1,52.46%,50.80%,Dialga Magnezone,,tomrrr
47,mrpnut03,,13,4 - 1 - 1drop,50.00%,53.54%,Goodra LZ Box,,mrpnut03
48,HuGamingHD,,13,4 - 3 - 1,48.44%,50.11%,Giratina LZ Box,,hugaminghd
49,ExDiego,,13,4 - 3 - 1,47.99%,52.25%,Lost Zone Box,,exdiego
50,Lecho,,13,4 - 3 - 1,47.79%,52.12%,Lost Zone Box,,lecho
51,Eddie Reyes,,13,4 - 3 - 1,47.43%,52.20%,Rapid Strike Urshifu,,logik
52,nicobugs10,,12,4 - 3 - 0drop,65.48%,55.13%,Lugia Archeops,,nicobugs10
53,Ilucasmac,,12,4 - 3 - 0drop,65.18%,51.99%,Gardevoir,,ilucasmac
54,cherry,,12,4 - 4 - 0,60.42%,53.61%,Arceus Giratina,,cherry
55,TomasZamo,,12,4 - 2 - 0drop,59.38%,57.52%,Gardevoir,,tomaszamo
56,zio,,12,4 - 4 - 0,57.81%,53.43%,Fusion Mew,,zio
57,santosan23992,,12,4 - 4 - 0,57.14%,53.05%,Gardevoir,,santosan23992
58,Mirek67,,12,4 - 4 - 0,56.25%,53.44%,Goodra LZ Box,,mirek67
59,Jaakko Karjalainen,,12,4 - 4 - 0,53.57%,51.98%,Lost Box Charizard,,jaxutcg
60,Shanger,,12,4 - 3 - 0drop,52.14%,54.34%,Arceus Duraludon,,shanger
61,ThePinkMudFish,,12,4 - 4 - 0,51.71%,54.44%,Lugia Archeops,,thepinkmudfish
62,azzymac87,,12,4 - 4 - 0,51.56%,51.55%,Lost Zone Box,,azzymac87
63,Victor Lozano,,12,4 - 4 - 0,51.41%,52.05%,Lugia Archeops,,vbran15
64,Copeyswagboi,,12,4 - 3 - 0drop,48.94%,52.73%,Lost Box Charizard,,copeyswagboi
65,Fitypaldis,,12,4 - 3 - 0drop,48.44%,49.43%,Lugia Archeops,,fitypaldis
66,TeachMePokemonPodcast,,12,4 - 4 - 0,46.35%,55.53%,Lugia Archeops,,teachmepokemonpodcast
67,Justauras,,12,4 - 4 - 0,45.24%,52.48%,Hisuian Zoroark,,justauras
68,RavenusPl,,12,4 - 3 - 0drop,43.64%,49.17%,Lost Box Charizard,,ravenuspl
69,EisDrache,,12,4 - 4 - 0,43.10%,49.52%,Lost Zone Box,,eisdrache
70,Wendelinho,,10,3 - 4 - 1,48.44%,49.88%,Arceus,,wendelinho
71,Zarbon,,9,3 - 3 - 0drop,57.64%,51.92%,Dialga Magnezone,,zarbon
72,facufacio,,9,3 - 4 - 0drop,56.61%,53.94%,Gardevoir Mewtwo,,facufacio
73,Hayden Matthews,,9,3 - 4 - 0drop,56.25%,51.46%,Lost Zone Box,,hdos39
74,Roberto Antonio Plaza Orellana,,9,3 - 5 - 0,55.63%,48.19%,Lost Zone Box,,ch1nogamer
75,goldenboyx,,9,3 - 3 - 0drop,51.31%,50.09%,Miraidon Flaaffy,,goldenboyx
76,PipoRealG4Life,,9,3 - 3 - 0drop,51.19%,52.21%,Lost Box Charizard,,piporealg4life
77,Kosuke N,,9,3 - 2 - 0drop,50.68%,50.97%,Goodra LZ Box,,nomu
78,6sash9,,9,3 - 5 - 0,50.33%,48.18%,Arceus Duraludon,,6sash9
79,shoc,,9,3 - 5 - 0,50.26%,47.59%,Goodra LZ Box,,shoc
80,hgibbon13,,9,3 - 5 - 0,49.94%,50.50%,Lost Zone Box,,hgibbon13
81,HazenTheWise,,9,3 - 3 - 0drop,49.90%,51.10%,Lugia Archeops,,hazenthewise
82,jorrynsage123,,9,3 - 3 - 0drop,49.37%,51.70%,Other,,jorrynsage123
83,monsterbasic,,9,3 - 4 - 0drop,48.21%,48.30%,Lugia Archeops,,monsterbasic
84,Iori127,,9,3 - 3 - 0drop,48.04%,50.75%,Arceus Duraludon,,iori127
85,Oskulden,,9,3 - 4 - 0drop,46.94%,46.66%,Inteleon Urshifu,,adamdabitch
86,flooder,,9,3 - 5 - 0,46.54%,48.56%,Miraidon Regieleki,,flooder
87,Browni,,9,3 - 3 - 0drop,45.68%,50.88%,Arceus Giratina,,browni
88,MegaArvydeo,,9,3 - 5 - 0,45.24%,45.86%,Gardevoir,,megaarvydeo
